line1,line2,line3,key,fein,unitid,institutionname
(1) ROBERT FOGELMAN II 5 00,X 0 0 0,CHAIR,robert,620544854,220808,Memphis College of Art
(2) HENRY DOGGRELL 1 00,X 0 0 0,BOARD MEMBER,henry,620544854,220808,Memphis College of Art
(3) SUSAN ARNEY 1 00,X 0 0 0,BOARD MEMBER,susan,620544854,220808,Memphis College of Art
(4) RUTH BOWLIN 1 00,X 0 0 0,BOARD MEMBER,ruth,620544854,220808,Memphis College of Art
(5) DOUG FERRIS 3 00,X 0 0 0,TREASURER,doug,620544854,220808,Memphis College of Art
(6) HARRY L GOLDSMITH 1 00,X 0 0 0,BOARD MEMBER,harry,620544854,220808,Memphis College of Art
(7) DAVID LUSK 3 00,X 0 0 0,VICE CHAIR,david,620544854,220808,Memphis College of Art
(8) MICHAELV LANDRUM 1 00,X 0 0 0,BOARD MEMBER,landrum,620544854,220808,Memphis College of Art
(9) BOB LOEB 1 00,X 0 0 0,BOARD MEMBER,bob,620544854,220808,Memphis College of Art
(10) MYRON MALL 1 00,X 0 0 0,BOARD MEMBER,myron,620544854,220808,Memphis College of Art
(11) JIM RAINES 1 00,X 0 0 0,BOARD MEMBER,jim,620544854,220808,Memphis College of Art
(12) VEDA REED 1 00,X 0 0 0,BOARD MEMBER,veda,620544854,220808,Memphis College of Art
(13) MURRAY R155 1 00,X 0 0 0,BOARD MEMBER,murray,620544854,220808,Memphis College of Art
(14) JEFF SANFORD 1 00,X 0 0 0,BOARD MEMBER,jeff,620544854,220808,Memphis College of Art
(15) MARK WILLIS 3 00,X 0 0 0,SECRETARY,mark,620544854,220808,Memphis College of Art
(16) DOUG SCARBORO 1 00,X 0 0 0,BOARD MEMBER,doug,620544854,220808,Memphis College of Art
(17) GARY BACKAUS 1 00,X 0 0 0,BOARD MEMBER,gary,620544854,220808,Memphis College of Art
(18) RUSS FLEMING 1 00,X 0 0,BOARD MEMBER,russ,620544854,220808,Memphis College of Art
(19) GEORGE MABON 1 00,X 0 0,BOARD MEMBER,george,620544854,220808,Memphis College of Art
(20) DR RON JONES 40 00,"x 196,981 11,329",PRESIDENT,ron,620544854,220808,Memphis College of Art
(21) SHERRY YELVINGTON 40 00,"x 113,354 9,171",VP FOR FINANCE AND ADMIN,sherry,620544854,220808,Memphis College of Art
(22) ROBERT E MILLER 40 00,"x 139,032 4,345",VP FOR ACADEMICS,robert,620544854,220808,Memphis College of Art
(23) SHAWNA ENGEL 40 00,"x 106,828 6,149",VP FOR COLLEGE ADVANCEMENT,shawna,620544854,220808,Memphis College of Art
