line1,line2,line3,key,fein,unitid,institutionname
Bruce BIckel 2,X 0 0 0,Trustee 0,bruce,951684793,125727,Westmont College
Edward BIrch 2,X 0 0 0,Trustee 0,edward,951684793,125727,Westmont College
MaggIe Dorsey 2,X 0 0 0,Trustee 0,maggie,951684793,125727,Westmont College
RICk Fogg 2,X 0 0 0,Trustee 0,rick,951684793,125727,Westmont College
Roy Goble 2,X 0 0 0,Trustee 0,roy,951684793,125727,Westmont College
Don Goehner 2,X 0 0 0,Trustee 0,don,951684793,125727,Westmont College
G Walter Hansen 2,X 0 0 0,Trustee 0,walter,951684793,125727,Westmont College
Allen Hokans 2,X 0 0 0,Trustee 0,allen,951684793,125727,Westmont College
Carol Houston 2,X 0 0 0,Trustee 0,carol,951684793,125727,Westmont College
DenIse Jackson 2,X 0 0 0,Trustee 0,denise,951684793,125727,Westmont College
Robert Kates 2,X 0 0 0,Trustee 0,robert,951684793,125727,Westmont College
TImothy KeIth 2,X 0 0 0,Trustee 1,timothy,951684793,125727,Westmont College
Pamela MartIn 2,X 0 0 0,Trustee 0,pamela,951684793,125727,Westmont College
Ed MIller 2,X 0 0 0,Trustee 0,ed,951684793,125727,Westmont College
Thomas Nelson 2,X 0 0 0,Trustee 0,thomas,951684793,125727,Westmont College
VInce Nelson 2,X 0 0 0,Trustee 1,vince,951684793,125727,Westmont College
Bob NIcholson 2,X 0 0 0,Trustee 0,bob,951684793,125727,Westmont College
Roxanne Packham 2,X 0 0 0,Trustee 0,roxanne,951684793,125727,Westmont College
Sharon Rose 2,X 0 0 0,Trustee 0,sharon,951684793,125727,Westmont College
Steve Stong 2,X 0 0 0,Trustee 0,steve,951684793,125727,Westmont College
Lynne TahmISIan 2,X 0 0 0,Trustee 0,lynne,951684793,125727,Westmont College
Peter ThorrIngton 2,X 0 0 0,Trustee 0,peter,951684793,125727,Westmont College
MItch Vance 2,X 0 0 0,Trustee 0,mitch,951684793,125727,Westmont College
Celeste WhIte 2,X 0 0 0,Trustee 0,celeste,951684793,125727,Westmont College
Steve YamaguchI 2,X 0 0 0,Trustee 0,steve,951684793,125727,Westmont College
Mark ZoradI 2,X 0 0,Trustee 0,mark,951684793,125727,Westmont College
Gayle Beebe 40,"x 310,190 32,337",PreSIdent 1,gayle,951684793,125727,Westmont College
Douglas Jones 40,"x 208,588 26,914",VIce PreSIdent for FInance 1,douglas,951684793,125727,Westmont College
Mark Sargent 40,"x 217,430 28,132",Provost 0,mark,951684793,125727,Westmont College
Reed Sheard 40,"x 195,255 27,418",VP for Advancement and C10 1,reed,951684793,125727,Westmont College
ChrIstopher Call 40,"x 162,028 21,057",VP for AdmIn and PlannIng 0,christopher,951684793,125727,Westmont College
RIck Ifland 40,"x 151,902 16,855","DIr Eaton FamIly Ctr,EntrepreneurshIp InnovatIon 0",rick,951684793,125727,Westmont College
"DIr Eaton FamIly Ctr,EntrepreneurshIp InnovatIon 0",Stephen Baker 40,"x 146,323 24,029",eaton,951684793,125727,Westmont College
Stephen Baker 40,"x 146,323 24,029",VIce PreSIdent for Advancement 0,stephen,951684793,125727,Westmont College
TImothy WIlson 40,"x 142,648 15,266",InterIm Dean of Student LIfe 0,timothy,951684793,125727,Westmont College
DaVId Hernandez 40,"x 140,268 19,534",DIrector of Health SerVIces 0,david,951684793,125727,Westmont College
