line1,line2,line3,key,fein,unitid,institutionname
(1) MARTIN GOLD 10 00,"X 40,000 0 0",PreSIdent 0 00,martin,202570942,455257,Yeshiva of Machzikai Hadas
(2) MOSHE BABAD 2 00,X 0 0 0,Trustee 0 00,moshe,202570942,455257,Yeshiva of Machzikai Hadas
(3) YOSEF GOLD 10 00,X 0 0 0,Trustee 0 00,yosef,202570942,455257,Yeshiva of Machzikai Hadas
(4) HOWARD ENGEL 2 00,X 0 0 0,Treasurer 0 00,howard,202570942,455257,Yeshiva of Machzikai Hadas
(5) ARYEH RINGEL 2 00,X 0 0 0,Vice PreSIdent 0 00,ringel,202570942,455257,Yeshiva of Machzikai Hadas
