line1,line2,line3,key,fein,unitid,institutionname
L Cathy Cox 40 00,"X X 278,079 0 260,080",PreSIdent/Ex OffIcIo Trustee,cathy,580593414,141361,Young Harris College
M Brantley Barrow 1 00,X X 0 0 0,Board Chair/ Executive Committee Chair,brantley,580593414,141361,Young Harris College
James T Johnston Jr 1 00,X X 0 0 0,Secretary / Athletics Committee Chair,james,580593414,141361,Young Harris College
Wyck A Knox Jr 1 00,X X 0 0 0,Vice Board Chair/Finance Committee Chair,knox,580593414,141361,Young Harris College
Julie D Salisbury 1 00,X 0 0 0,Marketing Committee Chair,julie,580593414,141361,Young Harris College
Jonathan F Anderson 1 00,X 0 0 0,Properties Committee Chair,jonathan,580593414,141361,Young Harris College
Rene' M Diaz 1 00,X 0 0 0,Academic Affairs Committee Chair,diaz,580593414,141361,Young Harris College
Margaret R Buker 1 00,X 0 0 0,Student Affairs Committee Chair,margaret,580593414,141361,Young Harris College
Pam R Rollins 1 00,X 0 0 0,Development Committee Chair,pam,580593414,141361,Young Harris College
Kurt T Momand 1 00,X 0 0 0,Endowment Committee Chair,kurt,580593414,141361,Young Harris College
Paul D Beckham 50,X 0 0 0,Trustee,paul,580593414,141361,Young Harris College
Alleen D Bratton 50,X 0 0 0,Trustee,alleen,580593414,141361,Young Harris College
Richard J Burrell 50,X 0 0 0,Trustee,richard,580593414,141361,Young Harris College
Thomas M Carroll 50,X 0 0 0,Trustee,thomas,580593414,141361,Young Harris College
The Hon Earl L Carter 50,X 0 0 0,Trustee,hon,580593414,141361,Young Harris College
Julia Webb DaVIs 50,X 0 0 0,Trustee,julia,580593414,141361,Young Harris College
Dr James F Ellison 50,X 0 0 0,Trustee,james,580593414,141361,Young Harris College
Clair W FraZIer 50,X 0 0 0,Trustee,clair,580593414,141361,Young Harris College
AIVIn Gibson 50,X 0 0 0,Trustee,gibson,580593414,141361,Young Harris College
Rev DaVId T Haygood Sr 50,X 0 0 0,Trustee,david,580593414,141361,Young Harris College
Robert L Head 50,X 0 0 0,Trustee,robert,580593414,141361,Young Harris College
Dr William Harry HIll 50,X 0 0 0,Trustee,william,580593414,141361,Young Harris College
W Ron HInson 50,X 0 0 0,Trustee,ron,580593414,141361,Young Harris College
Henry M Huckaby 50,X 0 0 0,Trustee,henry,580593414,141361,Young Harris College
Gerald W Hudgins 50,X 0 0 0,Trustee,gerald,580593414,141361,Young Harris College
Ray P Lambert Jr 50,X 0 0 0,Trustee,ray,580593414,141361,Young Harris College
Rubye M Lucas 50,X 0 0 0,Trustee,rubye,580593414,141361,Young Harris College
Richard W McGInnIs 50,X 0 0 0,Trustee,richard,580593414,141361,Young Harris College
Ted McMullan 50,X 0 0 0,Trustee,ted,580593414,141361,Young Harris College
The Hon Murphy Miller 50,X 0 0 0,Trustee,hon,580593414,141361,Young Harris College
The Hon Zell B Miller 50,X 0 0 0,Trustee,hon,580593414,141361,Young Harris College
Jerry W NIx 50,X 0 0 0,Trustee,jerry,580593414,141361,Young Harris College
Dr Robert V Ozment 50,X 0 0 0,Trustee,robert,580593414,141361,Young Harris College
DaVId A Pattillo 50,X 0 0 0,Trustee,david,580593414,141361,Young Harris College
Loulie Tarbutton Reese 50,X 0 0 0,Trustee,tarbutton,580593414,141361,Young Harris College
William F Roberts 50,X 0 0 0,Trustee,william,580593414,141361,Young Harris College
Jane Peeples Stanfield 50,X 0 0 0,Trustee,jane,580593414,141361,Young Harris College
Jimmy C Tallent 50,X 0 0 0,Trustee,jimmy,580593414,141361,Young Harris College
Michele T White 50,X 0 0 0,Trustee,michele,580593414,141361,Young Harris College
James E Williams 50,X 0 0 0,Trustee,james,580593414,141361,Young Harris College
Kirk S Wimberly III 50,X 0 0 0,Trustee,kirk,580593414,141361,Young Harris College
The Hon Charles S Wynne 50,X 0 0 0,Trustee,hon,580593414,141361,Young Harris College
Rev Cindy Autry 50,X 0 0 0,Ex—OffIcIo Trustee,cindy,580593414,141361,Young Harris College
Roman Martin 50,X 0 0 0,Ex—OffIcIo Trustee,roman,580593414,141361,Young Harris College
Robert M Murray 50,X 0 0 0,Ex—OffIcIo Trustee,robert,580593414,141361,Young Harris College
Rev Richard Chewning 50,X 0 0 0,Ex—OffIcIo Trustee,richard,580593414,141361,Young Harris College
Bishop B Michael Watson 50,X 0 0 0,Ex—OffIcIo Trustee,bishop,580593414,141361,Young Harris College
DaVId R Leopard 40 00,"X 162,478 0 37,842",Senior VP of Finance and Admin/Treasurer,david,580593414,141361,Young Harris College
Dr Gary L Myers 40 00,"X 164,082 0 19,939",VP of Academic Affairs,gary,580593414,141361,Young Harris College
Jay T Stroman 40 00,"X 156,031 0 19,179",VP ofAdvancement,jay,580593414,141361,Young Harris College
