line1,line2,line3,key,fein,unitid,institutionname
WILLIAM UNDERWOOD 55 0,"X X 344,922 0 0",PRESIDENT,william,580566167,140447,Mercer University
DAVID E HUDSON 1 0,X,DIRECTOR,david,580566167,140447,Mercer University
Richard A Doc Schneider 1 0,X X,CHAIR OF THE BOARD,richard,580566167,140447,Mercer University
Curtis G Anderson 1 0,X,DIRECTOR,curtis,580566167,140447,Mercer University
William H Anderson 11 1 0,X,DIRECTOR,william,580566167,140447,Mercer University
G Marshall Butler Sr 1 0,X,DIRECTOR,marshall,580566167,140447,Mercer University
James Earl Carter Jr 1 0,X,DIRECTOR,james,580566167,140447,Mercer University
Milton L Cruz 1 0,X,DIRECTOR,milton,580566167,140447,Mercer University
W Homer Drake Jr 1 0,X,DIRECTOR,homer,580566167,140447,Mercer University
William A Fickling Jr 1 0,X,DIRECTOR,william,580566167,140447,Mercer University
Benjamin W Griffith III 1 0,X,DIRECTOR,benjamin,580566167,140447,Mercer University
Robert F Hatcher Sr 1 0,X,DIRECTOR,robert,580566167,140447,Mercer University
Thomas W Malone 1 0,X X,CHAIR OF EXECUTIVE COMMITTEE,thomas,580566167,140447,Mercer University
J Thomas McAfee III 1 0,X,DIRECTOR,thomas,580566167,140447,Mercer University
William Anthony Moye 1 0,X,DIRECTOR,william,580566167,140447,Mercer University
J Reg Murphy 1 0,X,DIRECTOR,murphy,580566167,140447,Mercer University
M Diane Owens 1 0,X,DIRECTOR,diane,580566167,140447,Mercer University
Robert L Steed 1 0,X,DIRECTOR,robert,580566167,140447,Mercer University
Julie Pennington—Russell 1 0,X,DIRECTOR,julie,580566167,140447,Mercer University
Barbara Baugh 1 0,X,DIRECTOR,barbara,580566167,140447,Mercer University
James A Bishop 1 0,X,DIRECTOR,james,580566167,140447,Mercer University
Thomas P Bishop 1 0,X,DIRECTOR,thomas,580566167,140447,Mercer University
NeVIlle Callam 1 0,X,DIRECTOR,neville,580566167,140447,Mercer University
William Coates Jr 1 0,X,DIRECTOR,william,580566167,140447,Mercer University
