line1,line2,line3,key,fein,unitid,institutionname
Robert Wei 1,X 0 0 0,Board Member 0,robert,420698196,154101,Northwestern College
Dr Jeff VanDerWerff 40,"X 54,706 0 0",Board Member 0,jeff,420698196,154101,Northwestern College
Rev Steven Vander Molen 1,X 0 0 0,Board Member 0,steven,420698196,154101,Northwestern College
Linda Van Peursem 1,X 0 0 0,Board Member 0,linda,420698196,154101,Northwestern College
Wayne Van Heuvelen 1,X 0 0 0,Board Member 0,wayne,420698196,154101,Northwestern College
Kurt Dykstra 1,X 0 0 0,Board Member 0,kurt,420698196,154101,Northwestern College
Brad De Jong 2,X 0 0 0,Legal Counsel 0,brad,420698196,154101,Northwestern College
Anita Bomgaars 3,X 0 0 0,"Board Member, Secretary 0",anita,420698196,154101,Northwestern College
Linda Van Roekel 1,X 0 0 0,Board Member 0,linda,420698196,154101,Northwestern College
Merlyn De Vries 1,X 0 0 0,Board Member 0,merlyn,420698196,154101,Northwestern College
Dr Bryan Den Hartog 3,X 0 0 0,Board Member/Vice Chairman 0,bryan,420698196,154101,Northwestern College
Dale Den Herder 1,X 0 0 0,Board Member 0,dale,420698196,154101,Northwestern College
Martin Guthmiller 3,X 0 0 0,Board Member/Chairman 0,martin,420698196,154101,Northwestern College
Lori Scott 1,X 0 0 0,Board Member 0,lori,420698196,154101,Northwestern College
Rev Stephen Breen 1,X 0 0 0,Board Member 0,stephen,420698196,154101,Northwestern College
Rev Timothy Breen 1,X 0 0 0,Board Member 0,timothy,420698196,154101,Northwestern College
Adrie Groeneweg 1,X 0 0 0,Board Member 0,groeneweg,420698196,154101,Northwestern College
Julie Hulstein 2,X 0 0 0,Board Member 0,julie,420698196,154101,Northwestern College
Albert Okine 1,X 0 0 0,Board Member 0,albert,420698196,154101,Northwestern College
Rev Mike Pitsenberger 1,X 0 0 0,Board Member 0,mike,420698196,154101,Northwestern College
Carl WynJa 2,X 0 0 0,Board Member 0,carl,420698196,154101,Northwestern College
Rev Dr Gerald Sittser 1,X 0 0 0,Board Member 0,gerald,420698196,154101,Northwestern College
Dr Steve Locker 1,X 0 0 0,Board Member 0,steve,420698196,154101,Northwestern College
James Plagge 1,X 0 0 0,Board Member 0,james,420698196,154101,Northwestern College
TrlCla Vermeer 1,X 0 0 0,Board Member 0,vermeer,420698196,154101,Northwestern College
Douglas Beukelman 40,"X 131,535",Vice PreSIdent of Financial Affairs 0,douglas,420698196,154101,Northwestern College
Gregory Christy 40,"X 226,807",PreSIdent 0,gregory,420698196,154101,Northwestern College
Jasper Lesage 40,"X 115,052",Provost 0,jasper,420698196,154101,Northwestern College
Darla Arends 1,X,Board Member 0,darla,420698196,154101,Northwestern College
Dr Rick Melmer 1,X,Board Member 0,rick,420698196,154101,Northwestern College
Randy Oostra 1,X,Board Member 0,randy,420698196,154101,Northwestern College
Rev Jon Opgenorth 1,X,Board Member 0,jon,420698196,154101,Northwestern College
Rev Van Rathbun 1,X,Board Member 0,van,420698196,154101,Northwestern College
Drew Vogel 1,X,Board Member 0,drew,420698196,154101,Northwestern College
Doug Zylstra 1,X,Board Member 0,doug,420698196,154101,Northwestern College
Jay Wielenga 40,"X 100,222",Vice PreSIdent for Advancement 0 00,jay,420698196,154101,Northwestern College
Kenton Pauls 40,"X 100,199",Dean of Enrollment Management 0,kenton,420698196,154101,Northwestern College
