line1,line2,line3,key,fein,unitid,institutionname
(1) Dr Trent Bullock 0,X 0 0 0,Trustee 0,trent,620516509,221971,Union University
(2) Dr Trent Butler 0,X 0 0 0,Trustee 0,trent,620516509,221971,Union University
(3) Mr Bob Campbell 0,X 0 0 0,Trustee 0,bob,620516509,221971,Union University
(4) Mr Bill Dement 0,X 0 0 0,Trustee 0,bill,620516509,221971,Union University
(5) Mr Craig Fitzhugh 0,X 0 0 0,Turstee 0,craig,620516509,221971,Union University
(6) Mr Gil Fletcher 0,X 0 0 0,Trustee 0,gil,620516509,221971,Union University
(7) Mr Polk Glover 0,X 0 0 0,Trustee 0,polk,620516509,221971,Union University
(8) Mr Norm Hill 0,X 0 0 0,Trustee & Chairman 0,hill,620516509,221971,Union University
(9) Judge Tommy Moore 0,X 0 0 0,Trustee 0,judge,620516509,221971,Union University
(10) Dr Frank Page 0,X 0 0 0,Trustee 0,frank,620516509,221971,Union University
(11) Mr Brian Palmieri 0,X 0 0 0,Trustee 0,brian,620516509,221971,Union University
(12) MrJeff Perkins 0,X 0 0 0,Trustee 0,perkins,620516509,221971,Union University
(13) Mr Roland Porter 0,X 0 0 0,Trustee 0,roland,620516509,221971,Union University
(14) Dr Lisa Rogers 0,X 0 0 0,Trustee & Secretary 0,lisa,620516509,221971,Union University
(15) Dr Linda R Shoaf 0,X 0 0 0,Trustee 0,linda,620516509,221971,Union University
(16) Dr Danny Sinquefield 0,X 0 0 0,Trustee 0,danny,620516509,221971,Union University
(17) Dr Harry Smith 0,X 0 0 0,Trustee 0,harry,620516509,221971,Union University
(18) Mrs Catherine Via 0,X 0 0 0,Trustee,catherine,620516509,221971,Union University
(19) Mrs Patti Waggoner,X 0 0 0,Trustee,patti,620516509,221971,Union University
(20) Rev Fred Ward,X 0 0 0,Trustee,fred,620516509,221971,Union University
(21) Mr Chad Wilson,X 0 0 0,Trustee & Vice Chair,chad,620516509,221971,Union University
(22) Dr John Woods,X 0 0 0,Trustee 0,john,620516509,221971,Union University
(23) Dr DaVId S Dockery 40,"X X X 299,750 0 99,929",UniverSity Chancellor 0,david,620516509,221971,Union University
(24) Mr Gary LCaiter 40,"X 128,165 0 43,907",Senior Vice PreSIdent and CFO 0,gary,620516509,221971,Union University
(25) Dr Jerry Tidwell 40,"X 111,858 0 57,488",Senior Vice PreSIdent UniverSity Relations 0,jerry,620516509,221971,Union University
(26) Dr Sheila Mitchell 40,"X 169,491 0 30,460",Dean School of Pharmacy 0,sheila,620516509,221971,Union University
(27) Dr DaVId Kuhl 40,"X 143,285 0 26,439",Professor of Pharmacy 0,david,620516509,221971,Union University
(28) Dr George DeMaagd 40,"X 140,917 0 29,381","Associate Dean, School of Pharmacy 0",george,620516509,221971,Union University
(29) Dr Kelly Harden 40,"X 138,577 0 14,159","Professor & Associate Dean, School of Nursmg 0",kelly,620516509,221971,Union University
(30) Dr Mark Stephens 40,"X 133,333 0 26,631","Professor & Associate Dean, School of Pharmacy 0",mark,620516509,221971,Union University
