line1,line2,line3,key,fein,unitid,institutionname
Henry Bedford 5,X 0 0 0,Trustee,henry,150532200,191515,Hamilton College
Richard Bernstein 5,X 0 0 0,Trustee,richard,150532200,191515,Hamilton College
Harold Bogle 2,X 0 0 0,Trustee,harold,150532200,191515,Hamilton College
Brian T Bristol 2,X 0 0 0,Trustee,brian,150532200,191515,Hamilton College
Julia Crowles 2,X 0 0 0,Trustee,julia,150532200,191515,Hamilton College
Robert Delaney 5,X 0 0 0,Trustee,robert,150532200,191515,Hamilton College
Lauri LeVItt Friedland 2,X 0 0 0,Trustee,lauri,150532200,191515,Hamilton College
Carol Frisca 5,X 0 0 0,Trustee,carol,150532200,191515,Hamilton College
Amy Goodfriend 5,X 0 0 0,Trustee,amy,150532200,191515,Hamilton College
Philip Hawkins 2,X 0 0 0,Trustee,philip,150532200,191515,Hamilton College
Gregory Hoogkamp 2,X 0 0 0,Trustee,gregory,150532200,191515,Hamilton College
Linda Johnson 5,X 0 0 0,Trustee,linda,150532200,191515,Hamilton College
Lea Haber Kuck 2,X 0 0 0,Trustee,lea,150532200,191515,Hamilton College
Jack Levy 2,X 0 0 0,Trustee,jack,150532200,191515,Hamilton College
George Little 5,X 0 0 0,Trustee,george,150532200,191515,Hamilton College
Amy Merin 2,X 0 0 0,Trustee,amy,150532200,191515,Hamilton College
Robert Morris 2,X 0 0 0,Trustee,robert,150532200,191515,Hamilton College
Montgomery Pooley 2,X 0 0 0,Trustee,montgomery,150532200,191515,Hamilton College
Ronald Pressman 5,X 0 0 0,Trustee,ronald,150532200,191515,Hamilton College
Imad Qa5im 2,X 0 0 0,Trustee,imad,150532200,191515,Hamilton College
R Christopher Regan 2,X 0 0 0,Trustee,christopher,150532200,191515,Hamilton College
John Rice 2,X 0 0 0,Trustee,john,150532200,191515,Hamilton College
Nancy Roob 2,X 0 0 0,Trustee,nancy,150532200,191515,Hamilton College
Angela Valen2iano Ross 2,X 0 0 0,Trustee,angela,150532200,191515,Hamilton College
Alexander Sacerdote 2,X 0 0 0,Trustee,alexander,150532200,191515,Hamilton College
Stephen Sadove 5,X 0 0 0,Trustee,stephen,150532200,191515,Hamilton College
A Barrett Seaman 5,X 0 0 0,Trustee,barrett,150532200,191515,Hamilton College
Jack Selby 2,X 0 0 0,Trustee,jack,150532200,191515,Hamilton College
Susan Skerritt 5,X 0 0 0,Trustee,susan,150532200,191515,Hamilton College
DaVId Solomon 5,X 0 0 0,Trustee,david,150532200,191515,Hamilton College
Thomas Tull 2,X 0 0 0,Trustee,thomas,150532200,191515,Hamilton College
Sarah Weinstein 2,X 0 0 0,Trustee,sarah,150532200,191515,Hamilton College
Jack Withiam 5,X 0 0 0,Trustee,jack,150532200,191515,Hamilton College
Jaime Yordan 5,X 0 0 0,Trustee,jaime,150532200,191515,Hamilton College
Joan H Stewart 40,"X X 499,102 0 143,677",Pre5ident,joan,150532200,191515,Hamilton College
Karen L Leach 40,"X 287,375 0 45,448",VP Admin & Finance,karen,150532200,191515,Hamilton College
Lori Dennison 40,"X 149,585 0 60,615",Secretary & Executive Director,lori,150532200,191515,Hamilton College
Monica Inzer 40,"X 228,933 0 22,480",VP Admi55ions,monica,150532200,191515,Hamilton College
Patrick Reynolds 40,"X 215,129 0 67,235",VP Academic Affairs & Dean of Faculty,patrick,150532200,191515,Hamilton College
DaVId L Smallen 40,"X 228,757 0 31,625",VP Library & Information Technology,david,150532200,191515,Hamilton College
Richard C Tantillo 40,"X 250,107 0 127,504",VP Communications & Development,richard,150532200,191515,Hamilton College
Nancy Thompson 40,"X 151,375 0 51,068",VP and Dean of Students,nancy,150532200,191515,Hamilton College
Peter Tonetti 40,"X 396,343 0 28,868",Chief Investment Officer,peter,150532200,191515,Hamilton College
Edward Walker 40,"X 182,219 0 18,055",Professor Government,edward,150532200,191515,Hamilton College
Hong Gang Jin 40,"X 180,589 0 24,591",Professor Chinese Studies,hong,150532200,191515,Hamilton College
Frank Anechiarico 40,"X 178,432 0 25,910",Professor Government,frank,150532200,191515,Hamilton College
Peter RabinOWItz 40,"X 171,557 0 25,991",Professor Comparative Literature,peter,150532200,191515,Hamilton College
Stuart Hirshfield 40,"X 170,124 0 32,902",Professor Computer SCIence,stuart,150532200,191515,Hamilton College
