line1,line2,line3,key,fein,unitid,institutionname
(1) CLIFF CHAPPELL 0 00,X 0 0 0,Trustee 0 00,cliff,930398802,209287,Multnomah University
(2) DON JACOBSON o 00,X 0 0 0,Trustee 0 00,don,930398802,209287,Multnomah University
(3) DWIGHT STEELE 2 00,X 0 0 0,Trustee 0 00,dwight,930398802,209287,Multnomah University
(4) FRED SIEVERS 3 00,X X 0 0 0,Treasurer 0 00,fred,930398802,209287,Multnomah University
(5) GLENN ZIRKLE 2 00,X X 0 0 0,Secretary 0 00,glenn,930398802,209287,Multnomah University
(6) JACK DRYDEN 3 00,X X 0 0 0,Chairman 0 00,jack,930398802,209287,Multnomah University
(7) DAN JARRELL 0 00,X 0 0 0,Trustee 0 00,dan,930398802,209287,Multnomah University
(8) STEVE MITCHELL 2 00,X X 0 0 0,Vice Chairman 0 00,steve,930398802,209287,Multnomah University
(9) PATRICIA PALAU 2 00,X 0 0 0,Trustee 0 00,patricia,930398802,209287,Multnomah University
(10) DAVID MANNING 0 00,X 0 0 0,Trustee 0 00,david,930398802,209287,Multnomah University
(11) SCOTT GILCHRIST 2 00,X 0 0 0,Trustee 0 00,scott,930398802,209287,Multnomah University
(12) JOYCE SCHROEDER 0 00,X 0 0 0,Trustee 0 00,joyce,930398802,209287,Multnomah University
(13) PAUL COLLIGAN 2 00,X 0 0 0,Trustee 0 00,paul,930398802,209287,Multnomah University
(14) DANIEL LOCKWOOD 50 00,"x 94,019 0 71,463",President & CEO 0 00,daniel,930398802,209287,Multnomah University
(15) JON STOUSLAND 2 00,X 0 0 0,Trustee 0 00,jon,930398802,209287,Multnomah University
(16) TODD WILDER 3 00,X 0 0 0,Trustee 0 00,todd,930398802,209287,Multnomah University
(17) TERRY WILLIAMS 2 00,X 0 0 0,Trustee 0 00,terry,930398802,209287,Multnomah University
(18) JAY MOSSER 0 00,X 0 0,Trustee 0 00,jay,930398802,209287,Multnomah University
(19) WAYNE STRICKLAND 50 00,"x x 42,050 78,443",PreSIdent & CEO 0 00,wayne,930398802,209287,Multnomah University
(20) RUSS LACY 50 00,"x 51,068 55,958",VP & CFO 0 00,russ,930398802,209287,Multnomah University
