line1,line2,line3,key,fein,unitid,institutionname
COOK GARY R 60 00,"X 649,788 0 80,593",PRESIDENT,cook,756001300,224226,Dallas Baptist University
BLACKBURN J BLAIR 60 00,"X 274,286 0 38,189",EXECUTIVE VICE PRESIDENT,blackburn,756001300,224226,Dallas Baptist University
BRUNTMYER ERIC I 40 00,"X 162,993 0 20,728",VP FOR FINANCIAL AFFAIRS,eric,756001300,224226,Dallas Baptist University
DOWD DENNIS C 40 00,"X 189,793 0 25,122",VP AND PROVOST,dowd,756001300,224226,Dallas Baptist University
HINES CORY D 40 00,"X 135,132 0 11,092",VP FOR ADVANCEMENT & EXTERNAL AFFAIRS,cory,756001300,224226,Dallas Baptist University
KILLINGSWORTH V BLAKE 40 00,"X 101,446 0 15,714",VP FOR COMMUNICATIONS,killingsworth,756001300,224226,Dallas Baptist University
LINAM DENNIS B 40 00,"X 119,188 0 18,382",FORMER OFFICER,dennis,756001300,224226,Dallas Baptist University
LINAM R GAIL 40 00,"X 154,024 0 21,981",FORMER OFFICER,gail,756001300,224226,Dallas Baptist University
MURRAH MATTHEW T 40 00,"X 115,113 0 12,563",VP FOR TECHNOLOGY,murrah,756001300,224226,Dallas Baptist University
AMMONS GREGORY L 5 00,"X 20,150 0 0",ADJUNCT INSTRUCTOR,ammons,756001300,224226,Dallas Baptist University
CARLISLE JERRY L 5 00,"X 14,739 0 0",ADJUNCT INSTRUCTOR,carlisle,756001300,224226,Dallas Baptist University
LASSITER WRIGHT L 5 00,"X 11,250 0 0",ADJUNCT INSTRUCTOR,lassiter,756001300,224226,Dallas Baptist University
PARKS ALVA G 13 00,"x 31,435 0 14,723",SR ADVISOR TO THE PRESIDENT,parks,756001300,224226,Dallas Baptist University
ARNOLD MIKE 1 00,X 0 0 0,TRUSTEE,arnold,756001300,224226,Dallas Baptist University
ARNOLD MILES 1 00,X 0 0 0,TRUSTEE,arnold,756001300,224226,Dallas Baptist University
BAILEY BERTRAIN 1 00,X 0 0 0,TRUSTEE,bailey,756001300,224226,Dallas Baptist University
BYRD ELLEN 1 00,X 0 0 0,TRUSTEE,byrd,756001300,224226,Dallas Baptist University
CARTER WANDA 1 00,X 0 0 0,TRUSTEE,carter,756001300,224226,Dallas Baptist University
CRAIN GAYLA 1 00,X 0 0 0,TRUSTEE,crain,756001300,224226,Dallas Baptist University
