line1,line2,line3,key,fein,unitid,institutionname
BARBARA A PERRY FITZGERALD 1 00,X X 0 0 0,"CHAIR, BOARD OF TRUSTEES",barbara,314379584,203845,Marietta College
CYNTHIA REECE 1 00,X X 0 0 0,"VICE CHAIR, BOARD OF TRUSTEE",reece,314379584,203845,Marietta College
JOSEPH W BRUNO 40 00,"X X 272,629 0 59,417",PRESIDENT,joseph,314379584,203845,Marietta College
ANNA BOWSER BAILEY 1 00,X 0 0 0,TRUSTEE,anna,314379584,203845,Marietta College
BRENT MCCURDY 1 00,X 0 0 0,TRUSTEE,brent,314379584,203845,Marietta College
CATHY A PERCIVAL 1 00,X 0 0 0,TRUSTEE,cathy,314379584,203845,Marietta College
CHARLES SULERZYSKI 1 00,X 0 0 0,TRUSTEE,charles,314379584,203845,Marietta College
CHRISTOPHER CORTEZ 1 00,X 0 0 0,TRUSTEE,christopher,314379584,203845,Marietta College
DALE WARTLUFT 1 00,X 0 0 0,TRUSTEE,dale,314379584,203845,Marietta College
DONALD RITTER 1 00,X 0 0 0,TRUSTEE,donald,314379584,203845,Marietta College
DONALD STRICKLAND 1 00,X 0 0 0,TRUSTEE,donald,314379584,203845,Marietta College
EDGAR L SMITH JR 1 00,X 0 0 0,TRUSTEE,edgar,314379584,203845,Marietta College
ELLIOTT LTHRASHER 1 00,X 0 0 0,TRUSTEE,elliott,314379584,203845,Marietta College
GEORGE FENTON 1 00,X 0 0 0,TRUSTEE,george,314379584,203845,Marietta College
JAMES TRACY 1 00,X 0 0 0,TRUSTEE,james,314379584,203845,Marietta College
JASON C REEBROOK 1 00,X 0 0 0,TRUSTEE,jason,314379584,203845,Marietta College
JO ELLEN DIEHLYEARY 1 00,X 0 0 0,TRUSTEE,jo,314379584,203845,Marietta College
JOHN LANGEL 1 00,X 0 0 0,TRUSTEE,john,314379584,203845,Marietta College
JOHN R MURPHY 1 00,X 0 0 0,TRUSTEE,john,314379584,203845,Marietta College
KATHLEEN MARIE MITCHELL MURPHY 1 00,X 0 0 0,TRUSTEE,kathleen,314379584,203845,Marietta College
LEONARD M RANDOLPH JR 1 00,X 0 0 0,TRUSTEE,leonard,314379584,203845,Marietta College
MATTHEW J MACATOL 1 00,X 0 0 0,TRUSTEE,matthew,314379584,203845,Marietta College
MICHAELJ SALVINO 1 00,X 0 0 0,TRUSTEE,salvino,314379584,203845,Marietta College
MICHAEL MOFFITT 1 00,X 0 0 0,TRUSTEE,michael,314379584,203845,Marietta College
NANCY PUTNAM HOLLISTER 1 00,X 0 0 0,TRUSTEE,nancy,314379584,203845,Marietta College
PATRICIA GRIFFIN CURTIN 1 00,X 0 0 0,TRUSTEE,patricia,314379584,203845,Marietta College
PATRICIA KRAL ZECCHI 1 00,X 0 0 0,TRUSTEE,patricia,314379584,203845,Marietta College
ROBERT BRUCKEN 1 00,X 0 0 0,TRUSTEE,robert,314379584,203845,Marietta College
ROGER D ANDERSON 1 00,X 0 0 0,TRUSTEE,roger,314379584,203845,Marietta College
RONALD RINARD 1 00,X 0 0 0,TRUSTEE,ronald,314379584,203845,Marietta College
T GRANT CALLERY 1 00,X 0 0 0,TRUSTEE,grant,314379584,203845,Marietta College
TONI ROBINSON—SMITH 1 00,X 0 0 0,TRUSTEE,toni,314379584,203845,Marietta College
DANIEL BRYANT 40 00,"X 176,933 0 13,996",TREASURER & VP FINANCE & ADM,daniel,314379584,203845,Marietta College
H DANIEL HUNGERFORD 40 00,"x 91,814 0 58,002",ASST TREASURER / CONTROLLER,daniel,314379584,203845,Marietta College
WILLIAM DONNELLY 1 00,X 0 0 0,SECRETARY,william,314379584,203845,Marietta College
CROMPTON BURTON 40 00,"X 103,186 0 25,673",ASSOC VP OF ADVANCEMENT,crompton,314379584,203845,Marietta College
GAMALIEL PERRUCI 40 00,"X 127,425 0 54,154",PROVOST,gamaliel,314379584,203845,Marietta College
JOSEPH SANDMAN 40 00,"X 119,415 0 25,037",VP ADVANCEMENT,joseph,314379584,203845,Marietta College
ROBERT CHASE 40 00,"X 122,714 0 18,556",PROFESSOR,robert,314379584,203845,Marietta College
ROBERT PASTOOR 40 00,"X 125,104 0 49,671",VP OF STUDENT LIFE,robert,314379584,203845,Marietta College
