line1,line2,line3,key,fein,unitid,institutionname
Jackie Aab 2,X 0 0 0,Trustee 0,jackie,160743088,193584,Nazareth College
Susan Acker 2,X 0 0 0,Trustee 0,susan,160743088,193584,Nazareth College
Jack Allocco 2,X 0 0 0,Trustee 0,jack,160743088,193584,Nazareth College
Jeffrey Burke 2,X 0 0 0,Trustee 0,jeffrey,160743088,193584,Nazareth College
Stephen Brown 2,X 0 0 0,Trustee 0,stephen,160743088,193584,Nazareth College
James Costanza 5,X 0 0 0,Chair of the Board 0,james,160743088,193584,Nazareth College
John Drain 2,X 0 0 0,Trustee 0,john,160743088,193584,Nazareth College
Emil Duda 2,X 0 0 0,Trustee 0,emil,160743088,193584,Nazareth College
Sergio Esteban 2,X 0 0 0,Trustee 0,sergio,160743088,193584,Nazareth College
Timothy Fournier 2,X 0 0 0,Trustee 0,timothy,160743088,193584,Nazareth College
Andrew Gallina 2,X 0 0 0,Trustee 0,andrew,160743088,193584,Nazareth College
Jane Glazer 2,X 0 0 0,Trustee 0,jane,160743088,193584,Nazareth College
Warren Hern 2,X 0 0 0,Trustee 0,warren,160743088,193584,Nazareth College
Brian Hickey 2,X 0 0 0,Trustee 0,brian,160743088,193584,Nazareth College
Bridgette Hobart 2,X 0 0 0,Trustee 0,bridgette,160743088,193584,Nazareth College
Richard Kaplan 2,X 0 0 0,Trustee 0,richard,160743088,193584,Nazareth College
Cleve Killingsworth Jr 2,X 0 0 0,Trustee 0,cleve,160743088,193584,Nazareth College
Laurie Leo 2,X 0 0 0,Trustee 0,laurie,160743088,193584,Nazareth College
Judy Wilmot Linehan 2,X 0 0 0,Trustee 0,judy,160743088,193584,Nazareth College
Elizabeth McAnarney 2,X 0 0 0,Trustee 0,elizabeth,160743088,193584,Nazareth College
Kim McCluski 2,X 0 0 0,Trustee 0,kim,160743088,193584,Nazareth College
Mary LOUIse Mitchell 55] 2,X 0 0 0,Trustee 0,mary,160743088,193584,Nazareth College
Robert Morgan 2,X 0 0 0,Trustee 0,robert,160743088,193584,Nazareth College
Stephen Natapow 2,X 0 0 0,Trustee 0,stephen,160743088,193584,Nazareth College
Larry Peckham 2,X 0 0 0,Trustee 0,larry,160743088,193584,Nazareth College
Richard Pierpont 2,X 0 0 0,Trustee 0,richard,160743088,193584,Nazareth College
James Sessler 2,X 0 0 0,Trustee 0,james,160743088,193584,Nazareth College
DaVId Vigren 2,X 0 0 0,Trustee 0,david,160743088,193584,Nazareth College
Thomas Wilmot Sr 2,X 0 0 0,Trustee 0,thomas,160743088,193584,Nazareth College
Keith Wilson 2,X 0 0 0,Trustee 0,keith,160743088,193584,Nazareth College
Frank York 2,X 0 0 0,Trustee 0,frank,160743088,193584,Nazareth College
Mitchell Nusbaum 2,X 0 0 0,Trustee 0,mitchell,160743088,193584,Nazareth College
Sara Varhus 50,"X 186,450 0 18,989",Vice PreSIdent for Academic Affairs 0,sara,160743088,193584,Nazareth College
Margaret Cass Ferber 50,"X 187,246 0 18,959",Vice PreSIdent for Finance and Treasurer 0,margaret,160743088,193584,Nazareth College
Kelly Gagan 50,"X 159,591 0 16,349",Vice PreSIdent for Institutional Advancement 0,kelly,160743088,193584,Nazareth College
Thomas K DaRin 50,"x 149,515 0 9,209",Vice PreSIdent for Enrollment Management 0,thomas,160743088,193584,Nazareth College
Ian Mortimer 50,"X 4,304 0 10",Vice PreSIdent for Enrollment Management 0,ian,160743088,193584,Nazareth College
Michael McGwm 50,"x 89,198 0 9,152","Vice PreSIdent for Enrollment Management, Interim 0",michael,160743088,193584,Nazareth College
Kevm Worthen 50,"X 118,519 0 17,125",Vice PreSIdent for Student Development 0,worthen,160743088,193584,Nazareth College
Deborah Dooley 50,"X 118,200 0 16,076",Dean — College for Arts and Sciences 0,deborah,160743088,193584,Nazareth College
Jo Ellen Pinkham 50,"X 119,995 0 12,289",Assoc VP for Human Resources 0,jo,160743088,193584,Nazareth College
Shirley Szekeres 50,"X 112,512 0 18,863",Dean for Health and Human SerVIces 0,shirley,160743088,193584,Nazareth College
Ronald Netsky 50,"X 113,808 0 16,853",Professor and Chairperson for Art 0,ronald,160743088,193584,Nazareth College
Trina Marquez 50,"X 110,693 0 18,915",Associate Vice PreSIdent for Campus Operations 0,trina,160743088,193584,Nazareth College
