line1,line2,line3,key,fein,unitid,institutionname
ABBOT AUSTIN G MURPHY 1 00,X 0 0 0,CHANCELLOR,abbot,362722198,145619,Benedictine University
ABBOT HUGH ANDERSON 1 00,X X 0 0 0,SECRETARY,abbot,362722198,145619,Benedictine University
ARTHUR S LITI'LEFIELD 1 00,X 0 0 0,TRUSTEE,arthur,362722198,145619,Benedictine University
BROTHER CHARLES R HLAVA 1 00,X 0 0 0,TRUSTEE,charles,362722198,145619,Benedictine University
CAROLYN GRAHAM 1 00,X 0 0 0,TRUSTEE,carolyn,362722198,145619,Benedictine University
CHARLIE A THURSTON 1 00,X 0 0 0,TRUSTEE,charlie,362722198,145619,Benedictine University
DANIEL F RIGBY 1 00,X 0 0 0,TRUSTEE,daniel,362722198,145619,Benedictine University
DANIEL L GOODWIN 1 00,X X 0 0 0,VICE—CHAIRMAN,daniel,362722198,145619,Benedictine University
DANIEL M ROMANO 1 00,X 0 0 0,TRUSTEE,daniel,362722198,145619,Benedictine University
DR LEONARD S PIAZZA 1 00,X 0 0 0,TRUSTEE,leonard,362722198,145619,Benedictine University
GREG ELLIOT SR 1 00,X 0 0 0,TRUSTEE,greg,362722198,145619,Benedictine University
JAMES H BEATTY 1 00,X 0 0 0,TRUSTEE,james,362722198,145619,Benedictine University
JAMES L MELSA 1 00,X 0 0 0,TRUSTEE,james,362722198,145619,Benedictine University
JOHN P CALAMOS 1 00,X 0 0 0,TRUSTEE,john,362722198,145619,Benedictine University
KATHERINE A DONOFRIO 1 00,X 0 0 0,TRUSTEE,katherine,362722198,145619,Benedictine University
MACK C GASTON 1 00,X 0 0 0,TRUSTEE,mack,362722198,145619,Benedictine University
MAUREEN BEAL 1 00,X 0 0 0,TRUSTEE,maureen,362722198,145619,Benedictine University
MICHAEL S SIUREK 1 00,X 0 0 0,TRUSTEE,michael,362722198,145619,Benedictine University
NORMAN BELES 1 00,X 0 0 0,TRUSTEE,norman,362722198,145619,Benedictine University
PAULJ LEHMAN 1 00,X 0 0 0,TRUSTEE,lehman,362722198,145619,Benedictine University
PAUL R GAUVREAU 1 00,X 0 0 0,TRUSTEE,paul,362722198,145619,Benedictine University
PETER J WRENN 1 00,X 0 0 0,TRUSTEE,peter,362722198,145619,Benedictine University
ROBERT E KING 1 00,X 0 0 0,TRUSTEE,robert,362722198,145619,Benedictine University
ROBERTO RAMIREZ 1 00,X 0 0 0,TRUSTEE,roberto,362722198,145619,Benedictine University
ROSEMARY MACKO WISNOSKY 1 00,X 0 0 0,TRUSTEE,rosemary,362722198,145619,Benedictine University
SISTER JUDITH ANN HEBLE 1 00,X 0 0 0,TRUSTEE,judith,362722198,145619,Benedictine University
TASNEEM A OSMANI 1 00,X 0 0 0,TRUSTEE,tasneem,362722198,145619,Benedictine University
WILLIAM J CARROLL 40 00,"x x 657,258 23,300 39,931",PRESIDENT,william,362722198,145619,Benedictine University
WILLIS M GILLE'I'I' 1 00,X X 0 0 0,CHAIRMAN,willis,362722198,145619,Benedictine University
ALLAN GOZUM 40 00,"X 231,285 0 23,291",TREASURER,allan,362722198,145619,Benedictine University
CHARLES GREGORY 40 00,"X 412,183 0 39,507",EXECUTIVE VICE—PRESIDENT,charles,362722198,145619,Benedictine University
DONALD TAYLOR 40 00,"X 273,050 0 44,994","PROVOST,VICE—PRESIDENT",donald,362722198,145619,Benedictine University
BARTHOLOMEW NG 40 00,"X 170,382 0 30,502",PROFESSOR,bartholomew,362722198,145619,Benedictine University
JAMES LUDEMA 40 00,"X 147,725 0 28,722",PROFESSOR,james,362722198,145619,Benedictine University
MICHAEL BROMBERG 40 00,"X 150,239 0 17,724",PRESIDENT — SPRINGFIELD CAMPUS,michael,362722198,145619,Benedictine University
PRESIDENT — SPRINGFIELD CAMPUS,MICHAEL CARROLL 40 00,"X 173,398 0 22,417",springfield,362722198,145619,Benedictine University
MICHAEL CARROLL 40 00,"X 173,398 0 22,417",PRESIDENT — MESA CAMPUS,michael,362722198,145619,Benedictine University
PRESIDENT — MESA CAMPUS,RALPH MEEKER 40 00,"X 161,980 0 25,753",mesa,362722198,145619,Benedictine University
RALPH MEEKER 40 00,"X 161,980 0 25,753",PROFESSOR,ralph,362722198,145619,Benedictine University
