line1,line2,line3,key,fein,unitid,institutionname
Jeanne WhItman Bobett 3 00,X 0 0 0,Trustee 0 00,jeanne,560532138,199847,Wake Forest University
Ranlet 5 Bell 4 00,X 0 0 0,CommIttee ChaIr 0 00,bell,560532138,199847,Wake Forest University
W LOUIS BIssette Jr 4 00,X 0 0 0,CommIttee ChaIr 20,louis,560532138,199847,Wake Forest University
Shelmer D Blackburn Jr 3 00,X 0 0 0,Comm VIce ChaIr 2 00,blackburn,560532138,199847,Wake Forest University
Donna A Boswell PhD 6 00,X 0 0 0,Board VIceChaIr 16 20,donna,560532138,199847,Wake Forest University
Peter C Brockway 4 00,X 0 0 0,CommIttee ChaIr 1 20,peter,560532138,199847,Wake Forest University
Thomas W Bunn 4 00,X 0 0 0,Trustee 0 00,thomas,560532138,199847,Wake Forest University
Jocelyn Burton 3 00,X 0 0 0,Trustee 0 00,jocelyn,560532138,199847,Wake Forest University
John I BItove Jr 4 00,X 0 0 0,Trustee 1 00,john,560532138,199847,Wake Forest University
DanIel M Delen 3 00,X 0 0 0,Comm VIce ChaIr 20,daniel,560532138,199847,Wake Forest University
DaVId W Dupree 6 00,X 0 0 0,CommIttee ChaIr 2 20,david,560532138,199847,Wake Forest University
Thomas A DIngledIne 3 00,X 0 0 0,Trustee 0 00,thomas,560532138,199847,Wake Forest University
LIsbeth Clark Evans 3 00,X 0 0 0,Trustee 20,lisbeth,560532138,199847,Wake Forest University
LelIa J Farr 3 00,X 0 0 0,Comm VIce ChaIr 20,lelia,560532138,199847,Wake Forest University
CurtIs C Farmer 3 00,X 0 0 0,Trustee 0 00,curtis,560532138,199847,Wake Forest University
Mary R Farrell 3 00,X 0 0 0,Trustee 0 00,mary,560532138,199847,Wake Forest University
Donald E Flow 12 00,X 0 0 0,Board ChaInnan 6 00,donald,560532138,199847,Wake Forest University
Kathleen Brelsford French MD 3 00,X 0 0 0,Trustee 2 00,kathleen,560532138,199847,Wake Forest University
James R Helvey III 4 00,X 0 0 0,Trustee 4 00,james,560532138,199847,Wake Forest University
Frank B HoldIng Jr 4 00,X 0 0 0,Trustee 0 00,frank,560532138,199847,Wake Forest University
