line1,line2,line3,key,fein,unitid,institutionname
MIchael TsotSIs 2,X 0 0 0,Trustee 0,michael,042105776,164562,Assumption College
Laure C Aubuchon 2,X 0 0 0,Trustee 0,laure,042105776,164562,Assumption College
John Barnosky 2,X 0 0 0,Trustee 0,john,042105776,164562,Assumption College
FrederIck Bayon DMD 2,X X 0 0 0,Trustee 0,frederick,042105776,164562,Assumption College
SIster Therese Duross 2,X 0 0 0,Trustee 0,therese,042105776,164562,Assumption College
Robert Gray 2,X 0 0 0,Trustee 0,robert,042105776,164562,Assumption College
Rev Claude Grenache AA 2,X 0 0 0,Trustee 0,claude,042105776,164562,Assumption College
Rev Roland GUIllmaIn AA 2,X 0 0 0,Trustee 0,roland,042105776,164562,Assumption College
Robert Longden 2,X 0 0 0,Trustee 0,robert,042105776,164562,Assumption College
Thomas MannIng 2,X 0 0 0,Trustee 0,thomas,042105776,164562,Assumption College
ChrIstIne Cannon Marcks 2,X 0 0 0,Trustee 0,christine,042105776,164562,Assumption College
Edward McCaffrey 2,X 0 0 0,Trustee 0,edward,042105776,164562,Assumption College
MIchael SullIvan 2,X 0 0 0,Trustee 0,michael,042105776,164562,Assumption College
Stephen O'BrIen 2,X 0 0 0,Trustee 0,stephen,042105776,164562,Assumption College
Ralph Pearson 2,X 0 0 0,Trustee 0,ralph,042105776,164562,Assumption College
Rev Peter Precourt AA 2,X 0 0 0,Trustee 0,peter,042105776,164562,Assumption College
Candace A Race 2,X 0 0 0,Trustee 0,candace,042105776,164562,Assumption College
Roselly Ramseyer Torres 2,X 0 0 0,Trustee 0,ramseyer,042105776,164562,Assumption College
SIster Clare Teresa TJader 2,X 0 0 0,Trustee 0,clare,042105776,164562,Assumption College
Carolyn Clancy 2,X 0 0 0,Trustee 0,carolyn,042105776,164562,Assumption College
Rev Paul VaudreUIl AA 2,X 0 0 0,Trustee 0,paul,042105776,164562,Assumption College
Francesco Cesareo 40,"X X X X 279,999 0 42,659",PreSIdent 0,francesco,042105776,164562,Assumption College
Hands Bedard 2,X 0 0 0,Trustee 0,hands,042105776,164562,Assumption College
JasmIna Boulanger 2,X 0 0 0,Trustee 0,jasmina,042105776,164562,Assumption College
Very Rev MIguel DIaz Ayllon AA 2,X 0 0 0,Trustee 0,miguel,042105776,164562,Assumption College
CatherIne Browne HarrIson 2,X 0 0 0,Trustee 0,catherine,042105776,164562,Assumption College
Bro Paul Henry AA 2,X 0 0 0,Trustee 0,bro,042105776,164562,Assumption College
Very Rev RIchard Lamoureaux AA 2,X 0 0 0,Trustee 0,richard,042105776,164562,Assumption College
HarrIs L MacNeIll 2,X 0 0 0,Trustee 0,harris,042105776,164562,Assumption College
Joseph Slelane 2,X 0 0 0,Trustee 0,joseph,042105776,164562,Assumption College
Brother DIdIer RemOIt AA 2,X 0 0 0,Trustee 0,didier,042105776,164562,Assumption College
Very Rev Marcel POIrIer AA 2,X 0 0 0,Trustee 0,marcel,042105776,164562,Assumption College
ChrIstIan McCarthy 40,"X 210,089 0 38,250",Treasurer 0,christian,042105776,164562,Assumption College
CatherIne WoodBrooks 40,"X 146,815 0 19,897",VIce PreSIdent 0,catherine,042105776,164562,Assumption College
Evan LIpp 40,"X 140,892 0 28,397",VIce PreSIdent 0,evan,042105776,164562,Assumption College
TImothy Stanton 40,"X 207,022 0 39,091",VIce PreSIdent 0,timothy,042105776,164562,Assumption College
Janet Lambert 40,"x 65,539 0 20,730",Secretary 0,janet,042105776,164562,Assumption College
Hands Lazarus 40,"X 220,312 0 34,682",Provost 0,hands,042105776,164562,Assumption College
Fr DennIs Gallagher 40,X 0 0 0,VIce PreSIdent of MlSSlon 0,dennis,042105776,164562,Assumption College
Joseph MorrIson 40,"X 136,102 0 24,287",DIrector 0,joseph,042105776,164562,Assumption College
Dawn ThIstle 40,"X 120,248 0 25,994",ExecutIve DIrector of TI 0,dawn,042105776,164562,Assumption College
Leonard Doerfler 40,"X 115,876 0 23,181",Professor 0,leonard,042105776,164562,Assumption College
MIchael Sleeper 2,X 0 0 0,Trustee 0,michael,042105776,164562,Assumption College
Kathleen Murphy 40,"X 111,634 0 24,952",DIrector of AdmISSIOnS 0,kathleen,042105776,164562,Assumption College
Joseph Foley 40,"X 119,228 0 24,616",Professor 0,joseph,042105776,164562,Assumption College
