line1,line2,line3,key,fein,unitid,institutionname
(1) JOHN W WHITEHEAD 50,X 0 0 0,CHAIRMAN,john,596155069,137962,Trinity College of Florida
(2) DR RAY MURRAY 50,X 0 0 0,VICE CHAIRMAN,ray,596155069,137962,Trinity College of Florida
(3) J BRADFORD HINES 50,X 0 0 0,SECRETARY/TREASURER,bradford,596155069,137962,Trinity College of Florida
(4) DR PHYLLIS ALDERMAN 50,X 0 0 0,TRUSTEE,phyllis,596155069,137962,Trinity College of Florida
(5) DR TOM ASH 50,X 0 0 0,TRUSTEE,tom,596155069,137962,Trinity College of Florida
(6) ROBERT P BLOUNT III 50,X 0 0 0,TRUSTEE,robert,596155069,137962,Trinity College of Florida
(7) EDWARD W BRANDT III 50,X 0 0 0,TRUSTEE,edward,596155069,137962,Trinity College of Florida
(8) SARALYN DUARTE 50,X 0 0 0,TRUSTEE,duarte,596155069,137962,Trinity College of Florida
(9) DR JAMES D GLENN 50,X 0 0 0,TRUSTEE,james,596155069,137962,Trinity College of Florida
(10) REV LESTER M HARRIS 50,X 0 0 0,TRUSTEE,lester,596155069,137962,Trinity College of Florida
(11) MARK A MACGREGOR 50,X 0 0 0,TRUSTEE,mark,596155069,137962,Trinity College of Florida
(12) ELDEN MCDIRMIT 50,X 0 0 0,TRUSTEE,elden,596155069,137962,Trinity College of Florida
(13) MIKE MERRICK 50,X 0 0 0,TRUSTEE,mike,596155069,137962,Trinity College of Florida
(14) ROBERT L MUNCE SR 50,X 0 0 0,TRUSTEE,robert,596155069,137962,Trinity College of Florida
(15) DR JEFFERY SINGLETARY 50,X 0 0 0,TRUSTEE,jeffery,596155069,137962,Trinity College of Florida
(16) DR JAMES R STOCK 50,X 0 0 0,TRUSTEE,james,596155069,137962,Trinity College of Florida
(17) DR THOMAS E WADE 50,X 0 0 0,TRUSTEE,thomas,596155069,137962,Trinity College of Florida
(18) DR RICHARD A WILLIAMS 50,X 0 0 0,TRUSTEE,richard,596155069,137962,Trinity College of Florida
(19) DR MARK T O'FARRELL 45 00,"x 74,880 0 26,854",PRESIDENT,mark,596155069,137962,Trinity College of Florida
(20) PAUL WILLARD 45 00,"x 55,000 0 21,184",VP BUSINESS & FINANCE,paul,596155069,137962,Trinity College of Florida
(21) BLAINE D BENEDICT 45 00,"x 70,000 0 26,610",VP ACADEMICS,blaine,596155069,137962,Trinity College of Florida
