line1,line2,line3,key,fein,unitid,institutionname
Paul H Carleton 5 0,X X 0 0 0,Chair 0 0,paul,340714629,201195,Baldwin Wallace University
Christopher M Zito 2 0,X X 0 0 0,Secretary 0 0,christopher,340714629,201195,Baldwin Wallace University
Daniel C Hagen 2 0,X X 0 0 0,ASSIstant Secretary 0 0,daniel,340714629,201195,Baldwin Wallace University
Lee Thomas 2 0,X X 0 0 0,Treasurer 0 0,lee,340714629,201195,Baldwin Wallace University
Stephen W Boesel 1 0,X 0 0 0,Trustee 0 0,stephen,340714629,201195,Baldwin Wallace University
Donald W Bogus 1 0,X 0 0 0,Trustee 0 0,donald,340714629,201195,Baldwin Wallace University
George T Boyer 1 0,X 0 0 0,Trustee 0 0,george,340714629,201195,Baldwin Wallace University
Willard E Carmel 1 0,X 0 0 0,Trustee 0 0,willard,340714629,201195,Baldwin Wallace University
Paul G Clark 1 0,X 0 0 0,Trustee 0 0,paul,340714629,201195,Baldwin Wallace University
Corey Clay 1 0,X 0 0 0,Trustee 0 0,corey,340714629,201195,Baldwin Wallace University
Pamela D Connolly 1 0,X 0 0 0,Trustee 0 0,pamela,340714629,201195,Baldwin Wallace University
Robin C Cottingham 1 0,X 0 0 0,Trustee 0 0,robin,340714629,201195,Baldwin Wallace University
James M DaVIdson 1 0,X 0 0 0,Trustee 0 0,james,340714629,201195,Baldwin Wallace University
Agnes P Dover 1 0,X 0 0 0,Trustee 0 0,agnes,340714629,201195,Baldwin Wallace University
Patrick J Dunlavy 1 0,X 0 0 0,Trustee 0 0,patrick,340714629,201195,Baldwin Wallace University
Lutul D Farrow 1 0,X 0 0 0,Trustee 0 0,farrow,340714629,201195,Baldwin Wallace University
Gina D France 1 0,X 0 0 0,Trustee 0 0,gina,340714629,201195,Baldwin Wallace University
Bennett L Gaines 1 0,X 0 0 0,Trustee 0 0,bennett,340714629,201195,Baldwin Wallace University
Michael G Hanna Jr 1 0,X 0 0 0,Trustee 0 0,michael,340714629,201195,Baldwin Wallace University
John W Hoyt 1 0,X 0 0 0,Trustee 0 0,john,340714629,201195,Baldwin Wallace University
Stephen E Koenig 1 0,X 0 0 0,Trustee 0 0,stephen,340714629,201195,Baldwin Wallace University
John W Kropf 1 0,X 0 0 0,Trustee 0 0,john,340714629,201195,Baldwin Wallace University
Thomas M LaMotte 1 0,X 0 0 0,Trustee 0 0,thomas,340714629,201195,Baldwin Wallace University
Debra Lyons 1 0,X 0 0 0,Trustee 0 0,debra,340714629,201195,Baldwin Wallace University
Kenneth E Marks 1 0,X 0 0 0,Trustee 0 0,kenneth,340714629,201195,Baldwin Wallace University
DaVId F Martin 1 0,X 0 0 0,Trustee 0 0,david,340714629,201195,Baldwin Wallace University
Wade I Massad 1 0,X 0 0 0,Trustee 0 0,wade,340714629,201195,Baldwin Wallace University
Randell McShepard 1 0,X 0 0 0,Trustee 0 0,randell,340714629,201195,Baldwin Wallace University
Edward Napoleon Jr 1 0,X 0 0 0,Trustee 0 0,edward,340714629,201195,Baldwin Wallace University
Steven M Nobll 1 0,X 0 0 0,Trustee 0 0,steven,340714629,201195,Baldwin Wallace University
Paul E Pendleton 1 0,X 0 0 0,Trustee 0 0,paul,340714629,201195,Baldwin Wallace University
Vincent K Petrella 1 0,X 0 0 0,Trustee 0 0,vincent,340714629,201195,Baldwin Wallace University
Charles E Rotuno 1 0,X 0 0 0,Trustee 0 0,charles,340714629,201195,Baldwin Wallace University
Mark H Summers 1 0,X 0 0 0,Trustee 0 0,mark,340714629,201195,Baldwin Wallace University
William B Summers Jr 1 0,X 0 0 0,Trustee 0 0,william,340714629,201195,Baldwin Wallace University
Elizabeth M Swalles 1 0,X 0 0 0,Trustee 0 0,elizabeth,340714629,201195,Baldwin Wallace University
Donna Z Thomas 1 0,X 0 0 0,Trustee 0 0,donna,340714629,201195,Baldwin Wallace University
James A Thomas 1 0,X 0 0 0,Trustee 0 0,james,340714629,201195,Baldwin Wallace University
Floyd A Trouten 1 0,X 0 0 0,Trustee 0 0,floyd,340714629,201195,Baldwin Wallace University
Thomas A Waltennire 1 0,X 0 0 0,Trustee 0 0,thomas,340714629,201195,Baldwin Wallace University
Michael A Vadini 1 0,X 0 0 0,Trustee 0 0,michael,340714629,201195,Baldwin Wallace University
Susan Zanetti 1 0,X 0 0 0,Trustee 0 0,susan,340714629,201195,Baldwin Wallace University
Robert C Helmer 50 0,"X 316,318 0 39,069",PreSIdent 0 0,robert,340714629,201195,Baldwin Wallace University
Richard L Fletcher 50 0,"X 151,012 0 23,372",Senior Vice PreSIdent 0 0,richard,340714629,201195,Baldwin Wallace University
William M Reniff 50 0,"X 169,602 0 25,210",VP Finance and Administration 0 0,william,340714629,201195,Baldwin Wallace University
Susan Dileno 50 0,"X 127,866 0 23,277",VP Enrollment mAnagement 0 0,susan,340714629,201195,Baldwin Wallace University
Trina Dobberstein 50 0,"x 133,911 0 9,461",VP Student Affairs 0 0,trina,340714629,201195,Baldwin Wallace University
William J Spiker 50 0,"X 182,408 0 35,645",VP Advancement 0 0,william,340714629,201195,Baldwin Wallace University
Stephen D Stahl 50 0,"x 100,208 6,884",Provost,stephen,340714629,201195,Baldwin Wallace University
Pierre A DaVId 50 0,"X 113,559 0 27,371",Professor 0 0,pierre,340714629,201195,Baldwin Wallace University
Linda LBIuso 50 0,"x 123,589 18,501",Chair Busmess DIVISIon 0 0,linda,340714629,201195,Baldwin Wallace University
Susan M Kuznik 50 0,"x 117,619 18,704",PROFESSOR,susan,340714629,201195,Baldwin Wallace University
Susan Van Vorst 50 0,"x 124,107 27,329",Chair Conservatory of MUSIC,susan,340714629,201195,Baldwin Wallace University
Chair Conservatory of MUSIC,Henry S Lewandowski 50 0,"x 125,289 15,029",music,340714629,201195,Baldwin Wallace University
Henry S Lewandowski 50 0,"x 125,289 15,029",PROFESSOR,henry,340714629,201195,Baldwin Wallace University
Guy Farish,"x 111,607 27,803",Former Acting VP Academic dean,guy,340714629,201195,Baldwin Wallace University
