line1,line2,line3,key,fein,unitid,institutionname
(1) JAMES E KUNK 2 50,X X 0 0 0,CHAIR,james,310820394,202170,Columbus College of Art and Design
(2) JERRY o ALLEN 2 50,X X 0 0 0,VICE CHAIR,jerry,310820394,202170,Columbus College of Art and Design
(3) PATRICIA R HATLER 2 50,X X 0 0 0,SECRETARY,patricia,310820394,202170,Columbus College of Art and Design
(4) JOSEPH A GOTI'RON II 2 50,X X 0 0 0,TREASURER,joseph,310820394,202170,Columbus College of Art and Design
(5) ROBERT P RESTREPO JR 2 50,X X 0 0 0,IMMEDIATE PAST CHAIR,robert,310820394,202170,Columbus College of Art and Design
(6) MITCH ACOCK 2 50,X 0 0 0,TRUSTEE,mitch,310820394,202170,Columbus College of Art and Design
(7) JENI BRITTON BAUER 2 50,X 0 0 0,TRUSTEE,jeni,310820394,202170,Columbus College of Art and Design
(8) JOHN c BEELER 2 50,X 0 0 0,TRUSTEE,john,310820394,202170,Columbus College of Art and Design
(9) MARK CORNA 2 50,X 0 0 0,TRUSTEE,mark,310820394,202170,Columbus College of Art and Design
(10) GRANT L DOUGLASS 2 50,X 0 0 0,TRUSTEE,grant,310820394,202170,Columbus College of Art and Design
(11) R ANDREW JOHNSON 2 50,X 0 0 0,TRUSTEE,andrew,310820394,202170,Columbus College of Art and Design
(12) JOHN S KOBACKER 2 50,X 0 0 0,TRUSTEE,john,310820394,202170,Columbus College of Art and Design
(13) MARK D KVAMME 2 50,X 0 0 0,TRUSTEE,mark,310820394,202170,Columbus College of Art and Design
(14) EILEEN A MALLESCH 2 50,X 0 0 0,TRUSTEE,eileen,310820394,202170,Columbus College of Art and Design
(15) KELLY MOONEY 2 50,X 0 0 0,TRUSTEE,kelly,310820394,202170,Columbus College of Art and Design
(16) JANE RAMSEY 2 50,X 0 0 0,TRUSTEE,jane,310820394,202170,Columbus College of Art and Design
(18) TANISHA ROBINSON 2 50,X 0 0,TRUSTEE,tanisha,310820394,202170,Columbus College of Art and Design
(19) BEVERLY RYAN 2 50,X 0 0,TRUSTEE,beverly,310820394,202170,Columbus College of Art and Design
(20) PATRICIA STEINOUR 2 50,X 0 0,TRUSTEE,patricia,310820394,202170,Columbus College of Art and Design
(21) TIMOTHY ATREECE MD 2 50,X 0 0,TRUSTEE,timothy,310820394,202170,Columbus College of Art and Design
(22) R BLANE WALTER 2 50,X 0 0,TRUSTEE,blane,310820394,202170,Columbus College of Art and Design
(23) DENNISON GRIFFITH 40 00,"X 328,582 0 119,111",PRESIDENT,dennison,310820394,202170,Columbus College of Art and Design
(24) JEFFREY FISHER 40 00,"X 175,022 0 26,283",SENIOR VP/CFO,jeffrey,310820394,202170,Columbus College of Art and Design
(25) KEVIN CONLON 40 00,"X 164,994 0 22,207",PROVOST,kevin,310820394,202170,Columbus College of Art and Design
(26) JONATHAN LINDSAY 40 00,"x 142,329 4,113",VP ENROLLMENT MANAGEMENT,jonathan,310820394,202170,Columbus College of Art and Design
(27) JEFFREY BROTHERTON 40 00,"x 123,692 15,133",VP INFORMATION TECHNOLOGY,jeffrey,310820394,202170,Columbus College of Art and Design
(28) RICHARD PETRY 40 00,"x 101,570 8,245",DIRECTOR OF MFA PROGRAM,richard,310820394,202170,Columbus College of Art and Design
(29) DWAYNE TODD 40 00,"x 100,880 12,790",VP FOR STUDENT SERVICES,dwayne,310820394,202170,Columbus College of Art and Design
