line1,line2,line3,key,fein,unitid,institutionname
(1) MICHAEL HARDEE 1 00,0 0 0,Trustee 0 00,michael,030179419,230889,Goddard College
(2) FAITH BROWN 40 00,"108,837 0 0",CFO 0 00,faith,030179419,230889,Goddard College
(3) ROBERT P KENNY 40 00,0 0 0,Presrdent 0 00,robert,030179419,230889,Goddard College
(4) KELLY BOWEN 1 oo,0 0 0,Trustee 0 00,kelly,030179419,230889,Goddard College
(5) STEVEN JAMES 40 00,"66,945 0 0",INTERIM DEAN 0 00,steven,030179419,230889,Goddard College
(6) Andrea Leebron—Clay 1 00,0 0 0,Trustee 0 00,andrea,030179419,230889,Goddard College
(7) James Clay 1 00,0 0 0,Trustee 0 00,james,030179419,230889,Goddard College
(8) Suzanne Forsyth 1 00,0 0 0,AT LARGE MEMBER 0 00,suzanne,030179419,230889,Goddard College
AT LARGE MEMBER 0 00,(9) John W Hennessey Jr 1 00,0 0 0,large,030179419,230889,Goddard College
(9) John W Hennessey Jr 1 00,0 0 0,AT LARGE MEMBER 0 00,john,030179419,230889,Goddard College
AT LARGE MEMBER 0 00,(10) Marvrn House 1 00,0 0 0,large,030179419,230889,Goddard College
(10) Marvrn House 1 00,0 0 0,Trustee 0 00,house,030179419,230889,Goddard College
(11) Liam L Murphy 1 00,0 0 0,Secretary 0 00,liam,030179419,230889,Goddard College
(13) Mario Borunda 1 00,X 0 0 0,At—Large Member 0 00,mario,030179419,230889,Goddard College
(14) Dustin Byerly 1 00,"X 36,500 0 0",Trustee 0 00,dustin,030179419,230889,Goddard College
(15) Christopher Pratt 1 00,X 0 0 0,Trustee 0 00,christopher,030179419,230889,Goddard College
(16) Jesse Jacobs 1 00,X 0 0 0,At—Large Member 0 00,jesse,030179419,230889,Goddard College
(17) Jill Mattuck Tarule 1 00,X 0 0 0,Trustee 0 00,jill,030179419,230889,Goddard College
(18) Carey Turnbull 1 00,X 0 0,Trustee 0 00,carey,030179419,230889,Goddard College
(19) Charles R Modica 1 00,X 0 0,At—Large Member 0 00,charles,030179419,230889,Goddard College
(20) Carl G Taylor 1 00,X 0 0,At—Large Member 0 00,carl,030179419,230889,Goddard College
(21) Hillary S Webb 1 00,X 0 0,AT—Large Member 0 00,hillary,030179419,230889,Goddard College
(22) Barbara Vacarr 40 00,"x 207,759 27,967",Presrdent 0 00,barbara,030179419,230889,Goddard College
(23) Wayne H Fawbush 1 00,X 0 0,CO—Vice Chair 0 00,wayne,030179419,230889,Goddard College
(24) Hubert TinO O'Brien 1 00,X 0 0,CO—Vice Chair 0 00,hubert,030179419,230889,Goddard College
(25) Avram Patt 1 00,X 0 0,Treasurer 0 00,avram,030179419,230889,Goddard College
(26) JACQUELINE HAYES 40 00,"X 117,347 0",ASSOC ACADEM DEAN 0 00,jacqueline,030179419,230889,Goddard College
(27) PAUL SELIG 40 00,"X 100,543 0",PROGRAM DIRECTOR 0 00,paul,030179419,230889,Goddard College
