line1,line2,line3,key,fein,unitid,institutionname
KENT L HENNING 40 00,"X X 312,827 0 78,335",TRUSTEE & PRESIDENT,kent,420681049,153375,Grand View University
PAUL E SCHICKLER 1 00,X X 0 0 0,TRUSTEE & CHAIR,paul,420681049,153375,Grand View University
ROBERT L MAHAFFEY 1 00,X X 0 0 0,TRUSTEE &TREASURER,robert,420681049,153375,Grand View University
JAMES W NOYCE 1 00,X X 0 0 0,TRUSTEE & VICE CHAIR,james,420681049,153375,Grand View University
MARTHA A WILLITS 1 00,"X X 30,000 0 0",TRUSTEE & SECRETARY,martha,420681049,153375,Grand View University
KAREN J BRODIE 1 00,X 0 0 0,TRUSTEE,karen,420681049,153375,Grand View University
MICHAEL L BURK 1 00,X 0 0 0,TRUSTEE,michael,420681049,153375,Grand View University
ERIC W BURMEISTER 1 00,"X 4,800 0 0",TRUSTEE,eric,420681049,153375,Grand View University
GREGORY J BURROWS 1 00,X 0 0 0,TRUSTEE,gregory,420681049,153375,Grand View University
C DEAN CARLSON 1 00,X 0 0 0,TRUSTEE,carlson,420681049,153375,Grand View University
MARY C COFFIN 1 00,X 0 0 0,TRUSTEE,mary,420681049,153375,Grand View University
PETER CROWNIE 1 00,X 0 0 0,TRUSTEE,peter,420681049,153375,Grand View University
ERIC T CROWELL 1 00,X 0 0 0,TRUSTEE,eric,420681049,153375,Grand View University
ROBERT S DEWAAY 1 00,X 0 0 0,TRUSTEE,robert,420681049,153375,Grand View University
BAOJ DO 1 00,X 0 0 0,TRUSTEE,do,420681049,153375,Grand View University
VIRGIL B ELINGS 1 00,X 0 0 0,TRUSTEE,virgil,420681049,153375,Grand View University
BRETT E HARMAN 1 00,X 0 0 0,TRUSTEE,brett,420681049,153375,Grand View University
SCOTT M HARRISON 1 00,X 0 0 0,TRUSTEE,scott,420681049,153375,Grand View University
NICK J HENDERSON 1 00,X 0 0 0,TRUSTEE,nick,420681049,153375,Grand View University
RICHARD HURD 1 00,X 0 0 0,TRUSTEE,richard,420681049,153375,Grand View University
CAREY G JURY 1 00,X 0 0 0,TRUSTEE,carey,420681049,153375,Grand View University
JOSE M LARACUENTE 1 00,X 0 0 0,TRUSTEE,jose,420681049,153375,Grand View University
ANITA NORIAN 1 00,X 0 0 0,TRUSTEE,anita,420681049,153375,Grand View University
GARY E PALMER 1 00,X 0 0 0,TRUSTEE,gary,420681049,153375,Grand View University
KURT E RASMUSSEN 1 00,X 0 0 0,TRUSTEE,kurt,420681049,153375,Grand View University
DAWN TAYLOR 1 00,X 0 0 0,TRUSTEE,dawn,420681049,153375,Grand View University
CAROL M BAMFORD 40 00,"X 136,665 0 23,400",VP MARKETING,carol,420681049,153375,Grand View University
DEBBIE BARGER 40 00,"X 134,573 0 38,943",VP ENROLLMENT MGMT,debbie,420681049,153375,Grand View University
WILLIAM H BURMA 40 00,"X 134,137 0 29,524",VP ADVANCEMENT,william,420681049,153375,Grand View University
JAY B PRESCOTT 40 00,"X 113,243 0 39,677",VP STUDENT AFFAIRS,jay,420681049,153375,Grand View University
MARY ELIZABETH STIVERS 40 00,"X 181,337 0 19,795",VP ACADEMIC AFFAIRS & PROV,mary,420681049,153375,Grand View University
ADAM VOIGTS 40 00,"X 143,914 0 30,779",VP ADMIN/FINANCE,adam,420681049,153375,Grand View University
