line1,line2,line3,key,fein,unitid,institutionname
MARLENE MALEK 0 00,X 0 0 0,VICE CHAIRMAN,marlene,540573801,232706,Marymount University
ROSE ANN BENTE LEE 0 00,X 0 0 0,SECRETARY,rose,540573801,232706,Marymount University
STEPHEN E ALLIS 0 00,X 0 0 0,TRUSTEE,stephen,540573801,232706,Marymount University
SR CLEVIE YOUNGBLOOD RSHM 0 00,X 0 0 0,TRUSTEE,youngblood,540573801,232706,Marymount University
NICHOLAS CAROSI III 0 00,X 0 0 0,TRUSTEE,nicholas,540573801,232706,Marymount University
SR MARTINA CROWLEY RSHM 0 00,X 0 0 0,TRUSTEE,martina,540573801,232706,Marymount University
MARIA COAKLEY DAVID 0 00,X 0 0 0,TRUSTEE,maria,540573801,232706,Marymount University
MICHAEL HEGARTY 0 00,X 0 0 0,TRUSTEE,michael,540573801,232706,Marymount University
BRIGID DRISCOLL RSHM 0 00,X 0 0 0,TRUSTEE,brigid,540573801,232706,Marymount University
ROBERT FITCH 0 00,X 0 0 0,TRUSTEE,robert,540573801,232706,Marymount University
ROBERT P NIRSCHL MD MS 0 00,X 0 0 0,TRUSTEE,robert,540573801,232706,Marymount University
YONG KIM 0 00,X 0 0 0,TRUSTEE,yong,540573801,232706,Marymount University
KATHLEEN CONNELL RSHM 0 00,X 0 0 0,TRUSTEE,kathleen,540573801,232706,Marymount University
STEPHEN J MCKENNA 0 00,X 0 0 0,TRUSTEE,stephen,540573801,232706,Marymount University
EDWARD H BERSOFF 0 00,X 0 0 0,TRUSTEE,edward,540573801,232706,Marymount University
JUSTINE D'ANDREA POPE 0 00,X 0 0 0,TRUSTEE,justine,540573801,232706,Marymount University
LOLA C REINSCH 0 00,X 0 0 0,TRUSTEE,lola,540573801,232706,Marymount University
CARMELITA H TREACY 0 00,X 0 0 0,TRUSTEE,carmelita,540573801,232706,Marymount University
JOSEPH MAURELLI 0 00,X 0 0 0,CHAIRMAN,joseph,540573801,232706,Marymount University
MARGARET ELLEN FLANNELLY RSHM 0 00,X 0 0 0,TRUSTEE,margaret,540573801,232706,Marymount University
WILLIAM C HOOVER 0 00,X 0 0 0,TRUSTEE,william,540573801,232706,Marymount University
VIRGINIA I LAYTHAM 0 00,X 0 0 0,TRUSTEE,virginia,540573801,232706,Marymount University
DR MATTHEW D SHANK 40 00,"X X 317,010 0 23,881",PRESIDENT,matthew,540573801,232706,Marymount University
ANGELA DIAZ 0 00,X 0 0 0,TRUSTEE,angela,540573801,232706,Marymount University
MICHAEL P FITZERALD 0 00,X 0 0 0,TRUSTEE,michael,540573801,232706,Marymount University
SCOTT HAMBERGER 0 00,X 0 0 0,TRUSTEE,scott,540573801,232706,Marymount University
SUSAN LACZ 0 00,X 0 0 0,TRUSTEE,susan,540573801,232706,Marymount University
JERI LYNN WILSON LASSITER 0 00,X 0 0 0,TRUSTEE,jeri,540573801,232706,Marymount University
TALAL MOUNIR NSOULI 0 00,X 0 0 0,TRUSTEE,talal,540573801,232706,Marymount University
MATTHEW J QUINN PHD 0 00,X 0 0 0,TRUSTEE,matthew,540573801,232706,Marymount University
DR RALPH KIDDER 40 00,"X 205,679 0 17,223",VP OF FINANCIAL AFFAIRS,ralph,540573801,232706,Marymount University
MR MICHAEL SCHUCHERT 40 00,ASSOCIATE VP PLANNING & INSTITUTIONAL X 130’329 0 12’964,EFFECTIVENES,michael,540573801,232706,Marymount University
DR SHERRY HUGHES 40 00,"X 163,802 0 16,645",VP OF ACADEMIC AFFAIRS,sherry,540573801,232706,Marymount University
MR JOSEPH FOSTER 40 00,"X 166,654 0 492",VP OF DEVELOPMENT,joseph,540573801,232706,Marymount University
ROSEMARY M HUBBARD 40 00,"X 114,293 0 20,226",PROFESSOR,rosemary,540573801,232706,Marymount University
GEORGE D CHEATHAM JR 40 00,"X 141,585 0 36,945",DEAN,george,540573801,232706,Marymount University
JAMES RYERSON 40 00,"X 136,018 0 34,857",DEAN,james,540573801,232706,Marymount University
WILLIAM MILLER 40 00,"X 107,199 0 47,967",PROFESSOR,william,540573801,232706,Marymount University
