line1,line2,line3,key,fein,unitid,institutionname
Konrad 5 Alt '81 1,X 0 0 0,Trustee 0,konrad,930386908,209922,Reed College
John D Bergholz '83 1,X 0 0 0,Trustee 0,john,930386908,209922,Reed College
Matthew P Bergman '84 1,X 0 0 0,Trustee 0,matthew,930386908,209922,Reed College
TImothy Boyle 1,X 0 0 0,Trustee 0,timothy,930386908,209922,Reed College
M Jane Buchan 1,X 0 0 0,Trustee 0,jane,930386908,209922,Reed College
Suzanne CaSSIdy MD '65 1,X 0 0 0,Trustee 0,suzanne,930386908,209922,Reed College
RIchard J DanZIg '65 1,X 0 0 0,Trustee 0,richard,930386908,209922,Reed College
Kurt D Delbene '62 1,X 0 0 0,Trustee 0,kurt,930386908,209922,Reed College
Donald Engelman '62 1,X 0 0 0,Trustee 0,donald,930386908,209922,Reed College
Jody Hoffer GIttel '84 1,X 0 0 0,Trustee 0,jody,930386908,209922,Reed College
DanIel B Greenberg '62 1,X 0 0 0,Trustee 0,daniel,930386908,209922,Reed College
DennIs Henner 1,X 0 0 0,Trustee 0,dennis,930386908,209922,Reed College
LInda G Howard '70 1,X 0 0 0,Trustee 0,linda,930386908,209922,Reed College
Jay M Hubert '66 1,X 0 0 0,Trustee 0,jay,930386908,209922,Reed College
George M James '77 1,X 0 0 0,Trustee 0,george,930386908,209922,Reed College
Jeffrey L Kenner 1,X 0 0 0,Trustee 0,jeffrey,930386908,209922,Reed College
Anna Hayes LeVIn 1,X 0 0 0,Trustee 0,anna,930386908,209922,Reed College
Alex J MartInez '73 1,X 0 0 0,Trustee 0,alex,930386908,209922,Reed College
LInda H Matthews '67 1,X 0 0 0,Trustee 0,linda,930386908,209922,Reed College
MIchael R Mercy M D '87 1,X 0 0 0,Trustee 0,michael,930386908,209922,Reed College
Sandra E MIntz 1,X 0 0 0,Trustee 0,sandra,930386908,209922,Reed College
Peter Norton '65 1,X 0 0 0,Trustee 0,peter,930386908,209922,Reed College
Margaret HIll Noto '75 1,X 0 0 0,Trustee—Secretary 0,margaret,930386908,209922,Reed College
Eduardo Ochoa '73 1,X 0 0 0,Trustee 0,eduardo,930386908,209922,Reed College
Roger M Perlmutter '73 1,X 0 0 0,Trustee—Chalman 0,roger,930386908,209922,Reed College
John P Sheehy '82 1,X 0 0,Trustee 0,john,930386908,209922,Reed College
AlIce LarkIn SteIner '74 1,X 0 0,Trustee 0,alice,930386908,209922,Reed College
Georges C St Laurent Jr 1,X 0 0,Trustee 0,georges,930386908,209922,Reed College
Peter C Stockman '77 1,X 0 0,Trustee 0,peter,930386908,209922,Reed College
HarrIett Tee Taggart 1,X 0 0,Trustee 0,harriett,930386908,209922,Reed College
RIchard H Wollenberg '75 1,X 0 0,Trustee—VIce ChaIrman 0,richard,930386908,209922,Reed College
MarCIa Yaross '73 1,X 0 0,Trustee 0,marcia,930386908,209922,Reed College
John R Kroger 40,"X X 381,690 23,262",PreSIdent 0,john,930386908,209922,Reed College
Edwm O McFarlane 40,"x 251,748 32,499",VP/Treasurer 0,mcfarlane,930386908,209922,Reed College
Hugh Porter 40,"x 260,771 39,466",VP/College RelatIons 0,hugh,930386908,209922,Reed College
PatrIck G McDougal 40,"x 134,890 18,960",VP/Dean of the Faculty 0,patrick,930386908,209922,Reed College
MIchael Brody 40,"x 176,376 31,129",VP & Dean of Student SerVIces 0,michael,930386908,209922,Reed College
NIgelJ NIcholson 40,"x 176,156 30,015",Dean of the Faculty 0,nicholson,930386908,209922,Reed College
LorraIne ArVIn 40,X 0 0,VP and Treasurer 0,lorraine,930386908,209922,Reed College
MartIn RIngle 40,"x 172,453 23,265",ChIef Tech Ofﬁcer 0,martin,930386908,209922,Reed College
KeIth Todd 40,"x 166,648 24,291",Dean of AdmISSIOn 0,keith,930386908,209922,Reed College
Jan E Kurtz 40,"x 149,241 24,285",DIrector of Development 0,jan,930386908,209922,Reed College
LIsa M SteInman 40,"x 147,207 23,812",Professor 0,lisa,930386908,209922,Reed College
Tracy L Frantel 40,"x 146,559 23,456",Controller 0,tracy,930386908,209922,Reed College
ColIn S DIver 0,"x 210,634 27,378",Former PreSIdent 0,colin,930386908,209922,Reed College
