line1,line2,line3,key,fein,unitid,institutionname
WILLIAM J BARRETT 1 0,X 0 0,TRUSTEE,william,150545841,192323,Le Moyne College
THOMAS G BERKERY 1 0,X 0 0,TRUSTEE,thomas,150545841,192323,Le Moyne College
ANGELA BERNAT 1 0,X 0 0,TRUSTEE,angela,150545841,192323,Le Moyne College
DR John T Boonnan 1 0,X 0 0,Trustee,john,150545841,192323,Le Moyne College
REV John P Bucki SJ 1 0,X 0 0,Trustee,john,150545841,192323,Le Moyne College
BRIAN W COLEMAN 1 0,X 0 0,TRUSTEE,brian,150545841,192323,Le Moyne College
REV CHARLES L CURRIE SJ 1 0,X 0 0,TRUSTEE,charles,150545841,192323,Le Moyne College
PETER J DILAURA 1 0,X 0 0,TRUSTEE,peter,150545841,192323,Le Moyne College
PAULJ DRESCHER 1 0,X 0 0,TRUSTEE,drescher,150545841,192323,Le Moyne College
WILLIAM F EDWARDS 1 0,X 0 0,TRUSTEE/VICE CHAIR,william,150545841,192323,Le Moyne College
NOREEN R FALCONE 1 0,X 0 0,TRUSTEE,noreen,150545841,192323,Le Moyne College
DENA C FEENEY 1 0,X 0 0,TRUSTEE,dena,150545841,192323,Le Moyne College
HENRY W FUST 1 0,X 0 0,TRUSTEE,henry,150545841,192323,Le Moyne College
STEPHEN T HELMER 1 0,X 0 0,TRUSTEE,stephen,150545841,192323,Le Moyne College
REV FRANCIS G HILTON SJ 1 0,X 0 0,TRUSTEE/SECRETARY,francis,150545841,192323,Le Moyne College
MICHAELJ HOLLAND 1 0,X 0 0,TRUSTEE,holland,150545841,192323,Le Moyne College
SHARON A KINSMAN SALMON 1 0,X 0 0,TRUSTEE/CHAIR,sharon,150545841,192323,Le Moyne College
ABRAHAM M LACKMAN 1 0,X 0 0,TRUSTEE,abraham,150545841,192323,Le Moyne College
WRIGHT LASSITER III 1 0,X 0 0,TRUSTEE,wright,150545841,192323,Le Moyne College
JOHN T LILLIS 1 0,X 0 0,TRUSTEE,john,150545841,192323,Le Moyne College
DR JOSEPH G MARINA 1 0,X 0 0,TRUSTEE,joseph,150545841,192323,Le Moyne College
ROBERT F REKLAITIS 1 0,X 0 0,TRUSTEE,robert,150545841,192323,Le Moyne College
LYNDA RUBINO 1 0,X 0 0,TRUSTEE,lynda,150545841,192323,Le Moyne College
REV RICHARD SALMI SJ 1 0,X 0 0,TRUSTEE,richard,150545841,192323,Le Moyne College
FRED P PESTELLO PHD 35 0,"X X 511,624 19,633",PRESIDENT,fred,150545841,192323,Le Moyne College
BARBARA SCANLON JESSUP 1 0,X,TRUSTEE 0 0,barbara,150545841,192323,Le Moyne College
MICHAELJ SICILIAN 1 0,X,TRUSTEE 0 0,sicilian,150545841,192323,Le Moyne College
VINCENT F SPINA 1 0,X,TRUSTEE 0 0,vincent,150545841,192323,Le Moyne College
ROBERT M TURNER 1 0,X,TRUSTEE 0 0,robert,150545841,192323,Le Moyne College
MARY ANN TYSZKO 1 0,X,TRUSTEE 0 0,mary,150545841,192323,Le Moyne College
FREDERICK M VALERION 1 0,X,TRUSTEE 0 0,frederick,150545841,192323,Le Moyne College
REV JEFFREY VON ARX SJ 1 0,X,TRUSTEE 0 0,jeffrey,150545841,192323,Le Moyne College
THOMAS M WYNNE 1 0,X,TRUSTEE 0 0,thomas,150545841,192323,Le Moyne College
LINDA LEMURA PHD 35 0,"x 189,891 29,697",PROVOST,linda,150545841,192323,Le Moyne College
ROGER W STACKPOOLE 35 0,"x 211,065 31,563",TREASURER & VP OF FINANCE,roger,150545841,192323,Le Moyne College
MARTHA GRABOWSKI PHD 35 0,"x 186,069 38,219",PROFESSOR,martha,150545841,192323,Le Moyne College
MARY L COTTER 35 0,"x 162,542 24,414",VP OF INSTUTUITIONAL ADVANCEM,mary,150545841,192323,Le Moyne College
DENNIS R DEPERRO PHD 35 0,"x 141,370 34,695",DEAN OF GRAD & PROFF STU,dennis,150545841,192323,Le Moyne College
JOHN E MATSON 35 0,"x 140,430 29,211",AVP OF HUMAN RESOURCES,john,150545841,192323,Le Moyne College
MARY K COLLINS 35 0,"x 138,961 18,193",ASSOCIATE PROVOST,mary,150545841,192323,Le Moyne College
