line1,line2,line3,key,fein,unitid,institutionname
Akin Steven P 2 00,X 0 0 0,Board Trustee 0 00,akin,237225104,167057,The New England Conservatory of Music
Anderson Michael] 2 00,X 0 0 0,Board Trustee 0 00,anderson,237225104,167057,The New England Conservatory of Music
Blumenthal Thomas 2 00,X X 0 0 0,"Treasurer,VIceC 0 00",blumenthal,237225104,167057,The New England Conservatory of Music
Burnes Kennett F 2 00,X 0 0 0,Board Trustee 0 00,burnes,237225104,167057,The New England Conservatory of Music
de Braganca Barbara 2 00,X 0 0 0,Board Trustee 0 00,barbara,237225104,167057,The New England Conservatory of Music
Elfers Deborah B 2 00,X 0 0 0,Board Trustee 0 00,elfers,237225104,167057,The New England Conservatory of Music
Erichsen Peter C 2 00,X X 0 0 0,Secretary 0 00,erichsen,237225104,167057,The New England Conservatory of Music
Ett Alan 2 00,X 0 0 0,Board Trustee 0 00,alan,237225104,167057,The New England Conservatory of Music
Ferguson Corinne 2 00,X 0 0 0,Board Trustee 0 00,ferguson,237225104,167057,The New England Conservatory of Music
Fulham Timothy W 2 00,X 0 0 0,Board Trustee 0 00,fulham,237225104,167057,The New England Conservatory of Music
Hodges E|0Ise W 2 00,X 0 0 0,Board Trustee 0 00,hodges,237225104,167057,The New England Conservatory of Music
Holland Nancy Noble 2 00,X 0 0 0,Board Trustee 0 00,holland,237225104,167057,The New England Conservatory of Music
HorI Shintaro 2 00,X 0 0 0,Board Trustee 0 00,hori,237225104,167057,The New England Conservatory of Music
Joni SaJ—nicole A 2 00,X 0 0 0,Board Trustee 0 00,joni,237225104,167057,The New England Conservatory of Music
Loder John 2 00,X 0 0 0,Board Trustee 0 00,loder,237225104,167057,The New England Conservatory of Music
McGrath Thomas B 2 00,X 0 0 0,Board Trustee 0 00,mcgrath,237225104,167057,The New England Conservatory of Music
Perry E Lee 2 00,X 0 0 0,Board Trustee 0 00,perry,237225104,167057,The New England Conservatory of Music
Powell Helen C 2 00,X 0 0 0,Board Trustee 0 00,powell,237225104,167057,The New England Conservatory of Music
Prevost Patrick M 2 00,X 0 0 0,Board Trustee 0 00,prevost,237225104,167057,The New England Conservatory of Music
Reed Susan K 2 00,X 0 0 0,Board Trustee 0 00,reed,237225104,167057,The New England Conservatory of Music
Shattuck Isabel M 2 00,X 0 0 0,Board Trustee 0 00,shattuck,237225104,167057,The New England Conservatory of Music
Sloan Norton Q 2 00,X 0 0 0,Board Trustee 0 00,sloan,237225104,167057,The New England Conservatory of Music
Smithgall Thurmond 2 00,X 0 0 0,Board Trustee 0 00,thurmond,237225104,167057,The New England Conservatory of Music
Thonis Michael 2 00,X 0 0 0,Board Trustee 0 00,michael,237225104,167057,The New England Conservatory of Music
Uhrig Jennifer S 2 00,X 0,Board Trustee 0 00,uhrig,237225104,167057,The New England Conservatory of Music
Vaill Timothy L 2 00,X 0,Board Trustee 0 00,vaill,237225104,167057,The New England Conservatory of Music
WIsneskI Frank V 8 00,X X 0,Board Chair 0 00,wisneski,237225104,167057,The New England Conservatory of Music
Yogg Joan H 2 00,X 0,Board Trustee 0 00,joan,237225104,167057,The New England Conservatory of Music
Woodcock Anthony 40 00,"X X 479,608 42,242",PreSIdent 0 00,woodcock,237225104,167057,The New England Conservatory of Music
Lesser Edward 40 00,"x 247,046 42,388",Sr VP Fin & Op 0 00,lesser,237225104,167057,The New England Conservatory of Music
Jones Donald E 40 00,"x 240,663 29,258",VP Inst Advance 0 00,jones,237225104,167057,The New England Conservatory of Music
Novak Thomas 40 00,"x 195,409 13,917",Dean of College 0 00,novak,237225104,167057,The New England Conservatory of Music
Fried BIss Miriam 35 00,"x 161,520 19,359",College Faculty 0 00,fried,237225104,167057,The New England Conservatory of Music
Lesser Laurence 35 00,"x 159,303 14,215",College Faculty 0 00,lesser,237225104,167057,The New England Conservatory of Music
Schaphorst Ken 35 00,"x 148,277 22,195",College Faculty 0 00,ken,237225104,167057,The New England Conservatory of Music
Weilerstein Donald 35 00,"x 228,285 26,357",College Faculty 0 00,donald,237225104,167057,The New England Conservatory of Music
