line1,line2,line3,key,fein,unitid,institutionname
(1) CHARLES BAKER 2 00,X 0 0 0,DIRECTOR,charles,591407629,134510,Hobe Sound Bible College
(2) LARRY MYERS 2 00,X 0 0 0,DIRECTOR,larry,591407629,134510,Hobe Sound Bible College
(3) LESLIE CRAWFORD 2 00,X 0 0 0,DIRECTOR,leslie,591407629,134510,Hobe Sound Bible College
(4) PAUL KAUFMAN 5 00,X X 0 0 0,CHAIRMAN,paul,591407629,134510,Hobe Sound Bible College
(5) REV DALE STRATTON 2 00,X 0 0 0,DIRECTOR,dale,591407629,134510,Hobe Sound Bible College
(6) REV DENNIS JOHNSON 2 00,X 0 0 0,DIRECTOR,dennis,591407629,134510,Hobe Sound Bible College
(7) DR DAVID BOARDMAN 2 00,X 0 0 0,DIRECTOR,david,591407629,134510,Hobe Sound Bible College
(8) MR PHIL BUDENSIEK 2 00,X 0 0 0,DIRECTOR,phil,591407629,134510,Hobe Sound Bible College
(9) WESLEY L KNAPP 2 00,X 0 0 0,DIRECTOR,wesley,591407629,134510,Hobe Sound Bible College
(10) REV SIDNEY GRANT 2 00,X 0 0 0,DIRECTOR,sidney,591407629,134510,Hobe Sound Bible College
(11) ANDREW GRAHAM 2 00,X 0 0 0,DIRECTOR,andrew,591407629,134510,Hobe Sound Bible College
(12) REV JAMES PLANK 2 00,X 0 0 0,DIRECTOR,james,591407629,134510,Hobe Sound Bible College
(13) REV DANIEL STETLER 2 00,X 0 0 0,DIRECTOR,daniel,591407629,134510,Hobe Sound Bible College
(14) REV RODNEY LOPER 2 00,X 0 0 0,DIRECTOR,rodney,591407629,134510,Hobe Sound Bible College
(15) HAROLD MARTIN 3 00,X X 0 0 0,VICE CHAIRMA,harold,591407629,134510,Hobe Sound Bible College
