line1,line2,line3,key,fein,unitid,institutionname
CAROLINE D LUSSI 1 00,X X 0 0 0,SECRETARY,caroline,150533545,194392,Paul Smiths College of Arts and Science
PAUL E AVERY 1 00,X X 0 0 0,TREASURER,paul,150533545,194392,Paul Smiths College of Arts and Science
E PHILLIP SAUNDERS 1 00,X X 0 0 0,CHAIRMAN,phillip,150533545,194392,Paul Smiths College of Arts and Science
PATRICIA K DOWDEN 1 00,X X 0 0 0,VICE CHAIR,patricia,150533545,194392,Paul Smiths College of Arts and Science
ANTHONY JOHNSON 1 00,X X 0 0 0,SECRETARY,anthony,150533545,194392,Paul Smiths College of Arts and Science
STUART H ANGERT 1 00,X 0 0 0,TRUSTEE,stuart,150533545,194392,Paul Smiths College of Arts and Science
PAULINE JENNETT 1 00,X 0 0 0,TRUSTEE,pauline,150533545,194392,Paul Smiths College of Arts and Science
PAUL M CANTWELLJR 1 00,X 0 0 0,TRUSTEE,paul,150533545,194392,Paul Smiths College of Arts and Science
TODD E JONES 1 00,X 0 0 0,TRUSTEE,todd,150533545,194392,Paul Smiths College of Arts and Science
PAUL CIMINELLI 1 00,X 0 0 0,TRUSTEE,paul,150533545,194392,Paul Smiths College of Arts and Science
JOHN A PAGANELLI 1 00,X 0 0 0,TRUSTEE,john,150533545,194392,Paul Smiths College of Arts and Science
ANGELA NOBLE—GRANGE 1 00,X 0 0 0,PIETER VC LITCHFIELD 1 00,angela,150533545,194392,Paul Smiths College of Arts and Science
PIETER VC LITCHFIELD 1 00,X 0 0 0,TRUSTEE,pieter,150533545,194392,Paul Smiths College of Arts and Science
JAMES L SONNEBORN 1 00,X 0 0 0,TRUSTEE,james,150533545,194392,Paul Smiths College of Arts and Science
KATHARINE H WELLING 1 00,X 0 0 0,TRUSTEE,katharine,150533545,194392,Paul Smiths College of Arts and Science
NORA SULLIVAN 1 00,X 0 0 0,TRUSTEE,nora,150533545,194392,Paul Smiths College of Arts and Science
DANIEL TESSONI PHD 1 00,X 0 0 0,TRUSTEE,daniel,150533545,194392,Paul Smiths College of Arts and Science
DAVID O'BRIEN 1 00,X 0 0 0,TRUSTEE,david,150533545,194392,Paul Smiths College of Arts and Science
ROBERT CHUR 1 00,X 0 0 0,TRUSTEE,robert,150533545,194392,Paul Smiths College of Arts and Science
PETER B FORRENCE 1 00,X 0 0 0,TRUSTEE,peter,150533545,194392,Paul Smiths College of Arts and Science
MARY JO HUNT 1 00,X 0 0 0,TRUSTEE,mary,150533545,194392,Paul Smiths College of Arts and Science
THOMAS ROGERS 1 00,X 0 0 0,TRUSTEE,thomas,150533545,194392,Paul Smiths College of Arts and Science
ELIZABETH THORNDIKE PHD 1 00,X 0 0 0,TRUSTEE,elizabeth,150533545,194392,Paul Smiths College of Arts and Science
FRANCINE WALKER 1 00,X X 0 0 0,VICE CHAIRMA,francine,150533545,194392,Paul Smiths College of Arts and Science
FREDERICK G PEIRCE II 1 00,X 0 0 0,TRUSTEE,frederick,150533545,194392,Paul Smiths College of Arts and Science
THOMAS ROSOL 1 00,X 0 0 0,TRUSTEE,thomas,150533545,194392,Paul Smiths College of Arts and Science
JOHN W MILLS 40 00,"X 257,131 0 19,985",PRESIDENT,john,150533545,194392,Paul Smiths College of Arts and Science
F RAYMOND AGNEW 40 00,"X 181,308 0 11,330",VP INST ADVA,raymond,150533545,194392,Paul Smiths College of Arts and Science
RICHARD NELSON 40 00,"X 144,350 0 11,290",VP ACADEMIC,richard,150533545,194392,Paul Smiths College of Arts and Science
ANN MARIE SOMMA 40 00,"x 126,541 0 9,384",VP BUSINESS,ann,150533545,194392,Paul Smiths College of Arts and Science
STEVEN MCFARLAND 40 00,"x 101,474 0 8,097",VP FOR CAPlT,steven,150533545,194392,Paul Smiths College of Arts and Science
JEFFREY WALTON 40 00,"x 101,078 0 8,039",DEAN,jeffrey,150533545,194392,Paul Smiths College of Arts and Science
JAMES BUYEA 40 00,"x 83,262 0 6,645",VP INFO TECH,james,150533545,194392,Paul Smiths College of Arts and Science
LAURA ROZELL 40 00,"x 83,049 0 6,623",INTERIM VP B,laura,150533545,194392,Paul Smiths College of Arts and Science
ERIC FELVER 40 00,"x 72,367 0 5,634",VP ENROLLMEN,eric,150533545,194392,Paul Smiths College of Arts and Science
PHILIP TAYLOR 40 00,"x 106,143 0 8,472",DEAN,philip,150533545,194392,Paul Smiths College of Arts and Science
ERIC HOLMLUND 40 00,"x 106,143 0 6,866",FACULTY,eric,150533545,194392,Paul Smiths College of Arts and Science
SUSAN SWEENEY 40 00,"x 101,517 0 7,917",SPECIAL ASST,susan,150533545,194392,Paul Smiths College of Arts and Science
