line1,line2,line3,key,fein,unitid,institutionname
Abraham Bidennan 25,X 0 0,Trustee 75,abraham,133838740,459727,Touro University Worldwide
Ben Chouake 1,X 0 0,Trustee 9,ben,133838740,459727,Touro University Worldwide
Allen Fagin 25,X 0 0,Trustee 75,allen,133838740,459727,Touro University Worldwide
Howard Friedman 0 0,X 0 0,Trustee began 07/01/2014 1 0,howard,133838740,459727,Touro University Worldwide
Solomon Goldfinger 25,X 0 0,Trustee 75,solomon,133838740,459727,Touro University Worldwide
Mark Hasten 1,X 0 0,Chainnan/Trustee 9,mark,133838740,459727,Touro University Worldwide
Alan Kadish 2 0,"X X 547,714 81,490",PreSIdent and CEO 33 0,alan,133838740,459727,Touro University Worldwide
Leah Karfunkel 1,X 0 0,Trustee 9,leah,133838740,459727,Touro University Worldwide
Daniel Lander 1 0,"X X 169,195 127,946",Trustee & Chancellor 34 0,daniel,133838740,459727,Touro University Worldwide
DaVId Lichtenstein 1,X 0 0,Trustee 9,david,133838740,459727,Touro University Worldwide
Martin Oliner 1,X 0 0,Trustee 9,martin,133838740,459727,Touro University Worldwide
Lawrence Platt 1,X 0 0,Trustee 9,lawrence,133838740,459727,Touro University Worldwide
Stephen Rosenberg 1,X 0 0,Trustee 9,stephen,133838740,459727,Touro University Worldwide
Israel SendrOVIc 0 0,X 0 0,Trustee began 07/01/2014 1 0,israel,133838740,459727,Touro University Worldwide
Jack Weinreb 1,X 0 0,Trustee 9,jack,133838740,459727,Touro University Worldwide
Shelley Berkley 17 5,X 0 0,"CEO, Senior Prov Began 12/2013 17 5",shelley,133838740,459727,Touro University Worldwide
Michael Harter 10 0,"x 349,273 14,623",VP 25 0,michael,133838740,459727,Touro University Worldwide
Marilyn Hopkins 31 0,"X 265,532 0 12,449",Provost 4 0,marilyn,133838740,459727,Touro University Worldwide
MOSHE KRUPKA 3 0,"X 144,732 132,080",EXECUTIVE VP 32 0,moshe,133838740,459727,Touro University Worldwide
Melvm Ness 2 0,"x 271,618 32,185","Senior VP, CFO 33 0",ness,133838740,459727,Touro University Worldwide
Michael Newman 5 5,"x 206,717 60,553","VP, Gen Counsel and Secretary 29 5",michael,133838740,459727,Touro University Worldwide
DaVId Raab 7 0,"x 304,002 37,421",Executive VP 28 0,david,133838740,459727,Touro University Worldwide
Alan Schoor 1 0,"x 216,718 57,505",Senior VP of Oper & Admin 34 0,alan,133838740,459727,Touro University Worldwide
Franklyn Snitow 25,X 0 0 0,Secretary 75,franklyn,133838740,459727,Touro University Worldwide
Michael Clearfield 35 0,"X 377,105 0 12,750",Dean 0 0,michael,133838740,459727,Touro University Worldwide
Katherine Knapp 35 0,"x 24,628 0 16,781",Dean 0 0,katherine,133838740,459727,Touro University Worldwide
Edith Neumann 35 0,"x 199,507 0 5,815",Chief Academic Officer of TUW 0 0,edith,133838740,459727,Touro University Worldwide
Yoram Neumann 35 0,"x 199,676 0 3,655",Provost and CEO of TUW 0 0,neumann,133838740,459727,Touro University Worldwide
Juancarlos Buller 35 0,"X 205,446 0 0",Associate Dean 0 0,juancarlos,133838740,459727,Touro University Worldwide
John C Glover 35 0,"X 207,214 0 14,756",OMM Chair 0 0,john,133838740,459727,Touro University Worldwide
James Foy 35 0,"X 213,700 0 14,416",Professor 0 0,james,133838740,459727,Touro University Worldwide
Alejandro Gugliucci 35 0,"X 195,300 0 22,596",Associate Dean/ Professor 0 0,alejandro,133838740,459727,Touro University Worldwide
Gregg Lund 35 0,"X 205,999 0 15,247",VP & Chief Academic Officer 0 0,gregg,133838740,459727,Touro University Worldwide
