line1,line2,line3,key,fein,unitid,institutionname
Judy DaVIs 0 00,X 0 0 0,Trustee,judy,570324915,217934,Columbia College
Rev Quay W Adams 0 00,X 0 0 0,Trustee,quay,570324915,217934,Columbia College
Wanda Bigham 0 00,X 0 0 0,Trustee,wanda,570324915,217934,Columbia College
Rev Lee C Bines 0 00,X 0 0 0,Trustee,lee,570324915,217934,Columbia College
Helen N Grant 0 00,X 0 0 0,Trustee,helen,570324915,217934,Columbia College
Edward Sellers 0 00,X 0 0 0,Trustee,edward,570324915,217934,Columbia College
Jean E Duke 0 00,X 0 0 0,Trustee,jean,570324915,217934,Columbia College
Cynthia Pryor Hardy 0 00,X 0 0 0,Trustee,pryor,570324915,217934,Columbia College
Mary Cantando 0 00,X 0 0 0,Trustee,mary,570324915,217934,Columbia College
DaVId T Collier 0 00,X 0 0 0,Trustee,david,570324915,217934,Columbia College
Rebecca Laffitte 0 00,X 0 0 0,Trustee,rebecca,570324915,217934,Columbia College
Kay P Phillips 0 00,X 0 0 0,Trustee,kay,570324915,217934,Columbia College
PatrICIa Stone Wood 0 00,X 0 0 0,Trustee,patricia,570324915,217934,Columbia College
John H Lumpkin Jr 0 00,X 0 0 0,Trustee,john,570324915,217934,Columbia College
Carol Rich Storey 0 00,X 0 0 0,Trustee,carol,570324915,217934,Columbia College
James C Meadors 0 00,X 0 0 0,Trustee,james,570324915,217934,Columbia College
Jeffrey Selig 0 00,X 0 0 0,Trustee,jeffrey,570324915,217934,Columbia College
Marguerite Willis 0 00,X 0 0 0,Trustee,marguerite,570324915,217934,Columbia College
Bishop Mary Virginia Taylor 0 00,X 0 0 0,Trustee,bishop,570324915,217934,Columbia College
Rev Scott Middleton 0 00,X 0 0 0,Trustee,scott,570324915,217934,Columbia College
Danielle S Walsh 0 00,X 0 0 0,Trustee,danielle,570324915,217934,Columbia College
Claire Wilson Yarborough 0 00,X 0 0 0,Trustee,claire,570324915,217934,Columbia College
Toby W Goodlett 0 00,X 0 0 0,Trustee,toby,570324915,217934,Columbia College
Marlena Redfern Myers 0 00,X 0 0 0,Trustee,marlena,570324915,217934,Columbia College
Carol Hampton Rasco 0 00,X 0 0 0,Trustee,carol,570324915,217934,Columbia College
John CB Smlth Jr 0 00,X 0 0 0,Trustee,john,570324915,217934,Columbia College
Carol A Stewart 0 00,X 0 0 0,Trustee,carol,570324915,217934,Columbia College
ElIzabeth A DInndorf 40 00,"X 177,158 0 26,284",PreSIdent,elizabeth,570324915,217934,Columbia College
Laune B Hopkins 40 00,"X 102,965 0 25,806",Provost,hopkins,570324915,217934,Columbia College
Amy 5 Lanler 40 00,"x 91,808 0 21,978",VP — Advancement,amy,570324915,217934,Columbia College
Ken Huus 40 00,"x 31,349 0 6,245",VP — Enrollment Mgmt,ken,570324915,217934,Columbia College
John E SIrcy 40 00,"x 28,749 0 2,094",VP — FInance & Admln,john,570324915,217934,Columbia College
Chrls Burkett 40 00,"X 103,743 0 15,497",D|V|S|0n Head,burkett,570324915,217934,Columbia College
John D Jones 0 00,"X 134,372 0 12,664",Former VP—Flnan,john,570324915,217934,Columbia College
