line1,line2,line3,key,fein,unitid,institutionname
(1) Robert Kerr 1,X 0 0 0,Board Member 1,robert,746066216,475185,Rio Grande Bible Institute
(2) Max Deethardt 1,X 0 0 0,Board Member 1,max,746066216,475185,Rio Grande Bible Institute
(3) Robert Kilgore 1,X 0 0 0,Board Member 1,robert,746066216,475185,Rio Grande Bible Institute
(4) Steve Pelphrey 1,X 0 0 0,Board Member 1,steve,746066216,475185,Rio Grande Bible Institute
(5) Sheldon Weineit 1,X 0 0 0,Board Member 1,sheldon,746066216,475185,Rio Grande Bible Institute
(6) Gordon Vandermark 1,X 0 0 0,Board Member 1,gordon,746066216,475185,Rio Grande Bible Institute
(7) Jon Brower 1 00,X 0 0 0,Board Member 1,jon,746066216,475185,Rio Grande Bible Institute
(8) Juan Curling 1,X 0 0 0,Board Member 1,juan,746066216,475185,Rio Grande Bible Institute
(9) Ray Fuller 1,X 0 0 0,Board Member 1,ray,746066216,475185,Rio Grande Bible Institute
(10) Jorge Lopez 1,X 0 0 0,Board Member 1,jorge,746066216,475185,Rio Grande Bible Institute
(11) Marty Von 1,X 0 0 0,Board Member 1,marty,746066216,475185,Rio Grande Bible Institute
(12) EdWIn Wallan 1,X 0 0 0,Board Member 1,edwin,746066216,475185,Rio Grande Bible Institute
(13) Doug Christensen 1,X 0 0 0,Board Member 0,doug,746066216,475185,Rio Grande Bible Institute
(14) Lawrence Windle 40,"X X X 51,370 0 0",PreSIdent 40,lawrence,746066216,475185,Rio Grande Bible Institute
(15) Jonathan White 40,X 0 0 0,CFO 40,jonathan,746066216,475185,Rio Grande Bible Institute
(16) John Tarwater 40,X X 0 0 0,VP of Administration 40,john,746066216,475185,Rio Grande Bible Institute
