line1,line2,line3,key,fein,unitid,institutionname
(1) MR HARRY L COAXUM 1 00,X X 0 0 0,Chairperson,harry,630288870,102298,Talladega College
(2) MS SHIRLEY A BROWN 1 00,X X 0 0 0,Secretary,shirley,630288870,102298,Talladega College
(3) DR BILLY C HAWKINS 40 00,"X X 264,386 0 0",PreSIdent,billy,630288870,102298,Talladega College
(4) MR JAMES O COLE ESQ 1 00,X 0 0 0,Board Member,james,630288870,102298,Talladega College
(5) MRS JULIETTE PRYOR 1 00,X 0 0 0,Board Member,juliette,630288870,102298,Talladega College
(6) MR GREGORY AUSTIN 1 00,X 0 0 0,Board Member,gregory,630288870,102298,Talladega College
(7) DR RICHARD ENGLISH 1 00,X 0 0 0,Vice Chairperson,richard,630288870,102298,Talladega College
(8) MR EDWARDJ GOLDBERG 1 00,X 0 0 0,Board Member,goldberg,630288870,102298,Talladega College
(9) MR JESSE HENDERSON 1 00,X 0 0 0,Board Member,jesse,630288870,102298,Talladega College
(10) MRS GLADYS SWAIN 1 00,X 0 0 0,Board Member,gladys,630288870,102298,Talladega College
(11) MRS TRACEY ADAMS 1 00,X 0 0 0,Board Member,tracey,630288870,102298,Talladega College
(12) MS LISA LONG 40 00,"X 100,000 0 0",Acting Provost,lisa,630288870,102298,Talladega College
(13) MS JACQUELINE PADDIO 40 00,"X 100,000 0 0",V P of Student Affairs,jacqueline,630288870,102298,Talladega College
(14) DR GERALD WILLIAMS 40 00,"X X 130,000 0 0",V P of Administration and Finance,gerald,630288870,102298,Talladega College
(15) DR JAMES A HILL 1,X,Board Member,james,630288870,102298,Talladega College
(16) MR ISAAC BRUNSON 40,"x 75,000",Acting Dean of Humanities and Fine Arts,isaac,630288870,102298,Talladega College
(17) MR JAMES SMITH 1,X,Board Member,james,630288870,102298,Talladega College
(18) MR HENRY HANK THOMAS 1,X,Board Member,henry,630288870,102298,Talladega College
(19) MR TYSUS JACKSON 40,"X 120,000",VP of Institutional Advancement,jackson,630288870,102298,Talladega College
(20) MR ERIC HELW 40,"x 62,000",Acting Dean of Adm and Busmess,eric,630288870,102298,Talladega College
(21) MR CHARLIE STINSON 40,"x 84,000",Dean of DiVi5ion of Natural Sciences and Mathematics,charlie,630288870,102298,Talladega College
