line1,line2,line3,key,fein,unitid,institutionname
Kenneth R Babby 2,X 0 0,Trustee 0,kenneth,042103638,168281,Wheaton College
Monique Lee Bahadur 2,X 0 0,Trustee 0,monique,042103638,168281,Wheaton College
Anson M Beard Jr 2,X 0 0,Trustee 0,anson,042103638,168281,Wheaton College
Roger Brown 2,X 0 0,Trustee 0,roger,042103638,168281,Wheaton College
Mary Bartlett Bryson 2,X 0 0,Trustee 0,mary,042103638,168281,Wheaton College
Wayne A Budd 2,X 0 0,Trustee 0,wayne,042103638,168281,Wheaton College
Nancy Pearlstine Conger 2,X 0 0,Trustee 0,nancy,042103638,168281,Wheaton College
Caroline Campbell Edwards 2,X 0 0,Trustee 0,caroline,042103638,168281,Wheaton College
Debra Kent Glidden 2,X 0 0,Trustee 0,debra,042103638,168281,Wheaton College
Paul E Gray 2,X 0 0,Trustee 0,paul,042103638,168281,Wheaton College
Thomas] Hollister 2,X 0 0,Trustee 0,hollister,042103638,168281,Wheaton College
Amanda Gray Idema 2,X 0 0,Turstee 0,amanda,042103638,168281,Wheaton College
Wyneva Johnson 2,X 0 0,Trustee 0,johnson,042103638,168281,Wheaton College
James B Kannan 2,X 0 0,Trustee 0,james,042103638,168281,Wheaton College
Janet L Kelly 2,X 0 0,Trustee 0,janet,042103638,168281,Wheaton College
Kirk D Kolenbrander 2,X 0 0,Trustee 0,kirk,042103638,168281,Wheaton College
Janet Lindholm LebOVItz 2,X 0 0,Trustee 0,janet,042103638,168281,Wheaton College
5 Catherine Longley 2,X 0 0,Trustee 0,catherine,042103638,168281,Wheaton College
Adrienne BeVIs Mars 2,X 0 0,Trustee 0,adrienne,042103638,168281,Wheaton College
Jane A Martin 2,X 0 0,Trustee 0,jane,042103638,168281,Wheaton College
Diane C Nordin 2,X 0 0,Trustee 0,diane,042103638,168281,Wheaton College
Christopher B Paquet 2,X 0 0,Trustee 0,christopher,042103638,168281,Wheaton College
Keith] Peden 2,X 0 0,Trustee 0,peden,042103638,168281,Wheaton College
Mary Zygala Schleyer 2,X 0 0,Trustee 0,mary,042103638,168281,Wheaton College
Brian R Smiley 2,X 0 0 0,Trustee 0,brian,042103638,168281,Wheaton College
Margaret Dunn Smith 2,X 0 0 0,Trustee 0,margaret,042103638,168281,Wheaton College
Kerin E Stackpole 2,X 0 0 0,Trustee 0,kerin,042103638,168281,Wheaton College
Matthew Strekel 2,X 0 0 0,Trustee 0,matthew,042103638,168281,Wheaton College
John C Talanian 2,X 0 0 0,Trustee 0,john,042103638,168281,Wheaton College
Cathy Ann Trower 2,X 0 0 0,Trustee 0,cathy,042103638,168281,Wheaton College
Cheryl Vedoe 2,X 0 0 0,Trustee 0,cheryl,042103638,168281,Wheaton College
DaVId L Wagner 2,X 0 0 0,Trustee 0,david,042103638,168281,Wheaton College
Cornelia Clifford Wareham 2,X 0 0 0,Trustee 0,cornelia,042103638,168281,Wheaton College
John Hazen White Jr 2,X 0 0 0,Trustee 0,john,042103638,168281,Wheaton College
Ronald A Crutcher 40,"X X 368,427 0 102,677",PreSIdent and ex officio Trustee 0,ronald,042103638,168281,Wheaton College
Gail Berson 40,"X 193,686 0 32,913",Vice PreSIdent Enrollment & Marketing 0,gail,042103638,168281,Wheaton College
Mary Casey 40,"X 233,425 0 44,388",Vice PreSIdent Advancement 0,mary,042103638,168281,Wheaton College
Brian Douglas 40,"X 241,364 0 50,900",Vice PreSIdent for Finance & Administration 0,brian,042103638,168281,Wheaton College
Linda Eisenmann 40,"X 211,186 0 38,124",Provost 0,linda,042103638,168281,Wheaton College
Ellen Hallett 40,"x 93,995 0 18,269",Secretary of the Board 0,ellen,042103638,168281,Wheaton College
Lee Williams 40,"X 166,115 0 39,308",Vice PreSIdent Student Affairs & Dean of College 0,lee,042103638,168281,Wheaton College
Philip Timothy Barker 40,"X 275,512 0 10,708",Professor of Astronomy 0,philip,042103638,168281,Wheaton College
Grace Baron 40,"X 200,534 0 12,213",Professor of Psychology 0,grace,042103638,168281,Wheaton College
Darlene BorOVIak 40,"X 306,392 0 12,719",Professor of Political Science 0,darlene,042103638,168281,Wheaton College
George Cunard 40,"x 200,465 0 9,877",Professor of Art 0,george,042103638,168281,Wheaton College
Derek Price 40,"x 203,178 0 5,442",Professor of Psychology 0,derek,042103638,168281,Wheaton College
