line1,line2,line3,key,fein,unitid,institutionname
SUSAN A BASHAM 1 00,X 0 0 0,COMMISSIONER,susan,620475751,392840,Watkins College of Art Design & Film
BROWNLEE O CURREY JR 1 00,X 0 0 0,COMMISSIONER,brownlee,620475751,392840,Watkins College of Art Design & Film
WALTER KNESTRICK 1 00,X 0 0 0,COMMISSIONER,walter,620475751,392840,Watkins College of Art Design & Film
LYNN BENNETT 1 00,X 0 0 0,TRUSTEE,lynn,620475751,392840,Watkins College of Art Design & Film
DAVID H BERRYMAN 1 00,X 0 0 0,TRUSTEE,david,620475751,392840,Watkins College of Art Design & Film
BETH CLAYTON AMOS 1 00,X 0 0 0,TRUSTEE,beth,620475751,392840,Watkins College of Art Design & Film
JAMES H CLAYTON III 1 00,X 0 0 0,TRUSTEE,james,620475751,392840,Watkins College of Art Design & Film
STEPHANIE CONNER 1 00,X 0 0 0,TRUSTEE,stephanie,620475751,392840,Watkins College of Art Design & Film
DEE DOOCHIN 1 00,X 0 0 0,TRUSTEE,dee,620475751,392840,Watkins College of Art Design & Film
TAYLOR HENRY 1 00,X X 0 0 0,SECRETARY/TREASURER,taylor,620475751,392840,Watkins College of Art Design & Film
REGGIE HILL 1 00,X 0 0 0,TRUSTEE,reggie,620475751,392840,Watkins College of Art Design & Film
JAMES R KELLEY 1 00,X 0 0 0,TRUSTEE,james,620475751,392840,Watkins College of Art Design & Film
JERRY L MAYNARD II 1 00,X 0 0 0,TRUSTEE,jerry,620475751,392840,Watkins College of Art Design & Film
CAROL MCCOY 1 00,X 0 0 0,TRUSTEE,carol,620475751,392840,Watkins College of Art Design & Film
KEN MCDONALD 1 00,X X 0 0 0,VICE CHAIR,ken,620475751,392840,Watkins College of Art Design & Film
EILEEN N MCGINN 1 00,X 0 0 0,TRUSTEE,eileen,620475751,392840,Watkins College of Art Design & Film
LUCILLE NABORS 1 00,X 0 0 0,TRUSTEE,lucille,620475751,392840,Watkins College of Art Design & Film
LEE ANN HAWKINS 1 00,X 0 0 0,TRUSTEE,lee,620475751,392840,Watkins College of Art Design & Film
DEBBYE OLIVER 1 00,X 0 0 0,TRUSTEE,oliver,620475751,392840,Watkins College of Art Design & Film
WALTER SCHATZ 1 00,X 0 0 0,TRUSTEE,walter,620475751,392840,Watkins College of Art Design & Film
STEVEN SIRLS 1 00,X 0 0 0,TRUSTEE,steven,620475751,392840,Watkins College of Art Design & Film
SAMUEL E STUMPF JR 1 00,X X 0 0 0,BOARD CHAIR,samuel,620475751,392840,Watkins College of Art Design & Film
JOHN M STEELE 1 00,X 0 0 0,TRUSTEE,john,620475751,392840,Watkins College of Art Design & Film
TARUN SURTI 1 00,X 0 0 0,TRUSTEE,tarun,620475751,392840,Watkins College of Art Design & Film
LAURA TURNER 1 00,X 0 0 0,TRUSTEE,laura,620475751,392840,Watkins College of Art Design & Film
WADDELLH WRIGHT 1 00,X 0 0 0,TRUSTEE,wright,620475751,392840,Watkins College of Art Design & Film
WILLIAM H BRADDY III 1 00,X 0 0 0,TRUSTEE,william,620475751,392840,Watkins College of Art Design & Film
DEBBIE G CROWDER 1 00,X 0 0 0,TRUSTEE,debbie,620475751,392840,Watkins College of Art Design & Film
PAULD GILBERT 1 00,X 0 0 0,TRUSTEE,gilbert,620475751,392840,Watkins College of Art Design & Film
CANO A OZGENER 1 00,X 0 0 0,TRUSTEE,cano,620475751,392840,Watkins College of Art Design & Film
MARY ELLEN LOTHAMER 40 00,"X 103,412 0 12,608",VP — FINANCE & OPERATIONS,mary,620475751,392840,Watkins College of Art Design & Film
ELLEN L MEYER 40 00,"X 184,219 0 17,498",PRESIDENT,ellen,620475751,392840,Watkins College of Art Design & Film
JOY MCKENZIE 40 00,"x 94,004 0 10,406",VP — ACADEMIC,joy,620475751,392840,Watkins College of Art Design & Film
HILRIE BROWN 40 00,"X 102,808 0 10,916",VP — ADVANCEMENT,brown,620475751,392840,Watkins College of Art Design & Film
