line1,line2,line3,key,fein,unitid,institutionname
(1) DR LARRY BANTA 2 00,X 0 0 0,DIRECTOR,larry,820309302,142090,Boise Bible College
(2) GORDON BULLOCK 2 00,X 0 0 0,DIRECTOR,gordon,820309302,142090,Boise Bible College
(3) MARVIN BULLOCK 2 00,X 0 0 0,DIRECTOR,marvin,820309302,142090,Boise Bible College
(4) JIM FLEMING 2 00,X 0 0 0,DIRECTOR,jim,820309302,142090,Boise Bible College
(5) HAROLD GO'I'I' 2 00,X 0 0 0,DIRECTOR,harold,820309302,142090,Boise Bible College
(6) DAVID LADD 2 00,X 0 0 0,DIRECTOR,david,820309302,142090,Boise Bible College
(7) DAN LEROY 2 00,X 0 0 0,DIRECTOR,dan,820309302,142090,Boise Bible College
(8) MALCAM MOBERLY 2 00,X 0 0 0,DIRECTOR,moberly,820309302,142090,Boise Bible College
(9) STEVE MORELAND 2 00,X 0 0 0,DIRECTOR,steve,820309302,142090,Boise Bible College
(10) ANDY MORRIS 2 00,X 0 0 0,DIRECTOR,andy,820309302,142090,Boise Bible College
(11) TOM MOYERS 2 00,X 0 0 0,DIRECTOR,tom,820309302,142090,Boise Bible College
(12) DR TONY NELSON 2 00,X 0 0 0,DIRECTOR,tony,820309302,142090,Boise Bible College
(13) RICK PAGE 2 00,X 0 0 0,DIRECTOR,rick,820309302,142090,Boise Bible College
(14) DENNIS SCHUERMAN 2 00,X 0 0 0,DIRECTOR,dennis,820309302,142090,Boise Bible College
(15) BRUCE WHEELER 2 00,X 0 0 0,DIRECTOR,bruce,820309302,142090,Boise Bible College
(16) TERRY STINE 40 00,"X 0 0 50,625",PRESIDENT,terry,820309302,142090,Boise Bible College
(17) VAL WELCH 40 00,"X 0 0 4,284",BUSINESS MANAGER,val,820309302,142090,Boise Bible College
(18) CHARLES H FABER 40 00,"X 0 0 3,660",ACADEMIC DEAN,charles,820309302,142090,Boise Bible College
(19) DAVID DAVOLT 40 00,"X 0 0 33,519",DIRECTOR OF DEVELOPMENT,david,820309302,142090,Boise Bible College
(20) CODY CHRISTENSEN 40 00,"X 0 0 1,399",DEAN OF STUDENTS,cody,820309302,142090,Boise Bible College
(21) TRAVIS JACOB 40 00,"X 0 0 16,952",FORMER DEAN OF STUDENTS,travis,820309302,142090,Boise Bible College
