line1,line2,line3,key,fein,unitid,institutionname
JOHN D BEUERLEIN 1 00,X 0 0 0,TRUSTEE,john,430653611,179867,Washington University in St Louis
GREGORY H BOYCE 1 00,X 0 0 0,TRUSTEE,gregory,430653611,179867,Washington University in St Louis
STEPHEN F BRAUER 1 42,X X 0 0 0,TRUSTEE — CHAIR,stephen,430653611,179867,Washington University in St Louis
ANDREW M BURSKY 1 52,X 0 0 0,TRUSTEE,andrew,430653611,179867,Washington University in St Louis
HOWARD N CAYNE 1 51,X 0 0 0,TRUSTEE,howard,430653611,179867,Washington University in St Louis
MAXINE CLARK 1 16,X 0 0 0,TRUSTEE,maxine,430653611,179867,Washington University in St Louis
DAVID P CONNOR 1 00,X 0 0 0,TRUSTEE,david,430653611,179867,Washington University in St Louis
CORINNA COTSEN 1 00,X 0 0 0,TRUSTEE,corinna,430653611,179867,Washington University in St Louis
GEORGE W COUCH III 1 00,X 0 0 0,TRUSTEE,george,430653611,179867,Washington University in St Louis
JOHN F DAINS 1 32,X 0 0 0,TRUSTEE,john,430653611,179867,Washington University in St Louis
WILLIAM H DANFORTH 1 48,X 0 0 0,TRUSTEE,william,430653611,179867,Washington University in St Louis
ARNOLD W DONALD 1 00,X 0 0 0,TRUSTEE,arnold,430653611,179867,Washington University in St Louis
JOHN P DUBINSKY 1 00,X 0 0 0,TRUSTEE,john,430653611,179867,Washington University in St Louis
SAM FOX 1 00,X 0 0 0,TRUSTEE,sam,430653611,179867,Washington University in St Louis
ROBERT W FRICK 1 00,X 0 0 0,TRUSTEE,robert,430653611,179867,Washington University in St Louis
JEFFREY C GENTSCH 1 98,X 0 0 0,TRUSTEE,jeffrey,430653611,179867,Washington University in St Louis
ANDREAJ GRANT — TERM ENDED 1262013 1 00,X 0 0 0,TRUSTEE,grant,430653611,179867,Washington University in St Louis
HUGH GRANT 1 00,X 0 0 0,TRUSTEE,hugh,430653611,179867,Washington University in St Louis
DAVID V HABIF JR 1 00,X 0 0 0,TRUSTEE,david,430653611,179867,Washington University in St Louis
JAMES H HANCE JR 1 00,X 0 0 0,TRUSTEE,james,430653611,179867,Washington University in St Louis
ROBERT E HERNREICH 1 00,X 0 0 0,TRUSTEE,robert,430653611,179867,Washington University in St Louis
PRISCILLA L HILL—ARDOIN 1 00,X 0 0 0,TRUSTEE,priscilla,430653611,179867,Washington University in St Louis
THOMASJ HILLMAN 1 04,X 0 0 0,TRUSTEE,hillman,430653611,179867,Washington University in St Louis
LOUIS G HUTI' JR 1 03,X 0 0 0,TRUSTEE,louis,430653611,179867,Washington University in St Louis
