line1,line2,line3,key,fein,unitid,institutionname
V Rev Bernard 0 Connor OSFS 50,X X 0 0 0,PreSIdent 0,bernard,231653718,210739,DeSales University
James F Kilcur 2,X 0 0 0,Chairman 0,james,231653718,210739,DeSales University
Madelyn Azar 1,X 0 0 0,Trustee 0,madelyn,231653718,210739,DeSales University
Msgr Andrew Baker 1,X 0 0 0,Trustee 0,andrew,231653718,210739,DeSales University
Debra Barnak Burke 1,X 0 0 0,Trustee 0,debra,231653718,210739,DeSales University
Rev Joseph Campellone OSFS 1,X 0 0 0,Trustee 0,joseph,231653718,210739,DeSales University
Teresa Coleman 1,X 0 0 0,Trustee 0,teresa,231653718,210739,DeSales University
Rev Dr Lawrence D'Souza 1,X 0 0 0,Trustee 0,lawrence,231653718,210739,DeSales University
Ashoke K Dutta 1,X 0 0 0,Trustee 0,dutta,231653718,210739,DeSales University
Rev LeWIs FIorellI OSFS 1,X 0 0 0,Trustee 0,lewis,231653718,210739,DeSales University
Hands] Ford Jr 1,X 0 0 0,Trustee 0,ford,231653718,210739,DeSales University
Sally Gammon 1,X 0 0 0,Trustee 0,sally,231653718,210739,DeSales University
PeterA Gray 1,X 0 0 0,Trustee 0,gray,231653718,210739,DeSales University
V Rev James J Greenfield OSFS 1,X 0 0 0,Trustee 0,james,231653718,210739,DeSales University
Brendan Kennealey 1,X 0 0 0,Trustee 0,brendan,231653718,210739,DeSales University
Alex L Maggitti Jr 1,X 0 0 0,Trustee 0,alex,231653718,210739,DeSales University
Dr John F Malloy 1,X 0 0 0,Trustee 0,john,231653718,210739,DeSales University
Gene Marino 1,X 0 0 0,Trustee 0,gene,231653718,210739,DeSales University
Matthew W Martinez 1,X 0 0 0,Trustee 0,matthew,231653718,210739,DeSales University
Fr Stephen Mavely 1,X 0 0 0,Trustee 0,stephen,231653718,210739,DeSales University
Charles McIntyre 1,X 0 0 0,Trustee 0,charles,231653718,210739,DeSales University
Fr Ken McKenna 1,X 0 0 0,Trustee 0,ken,231653718,210739,DeSales University
Vincent] Moffitt 1,X 0 0 0,Trustee 0,moffitt,231653718,210739,DeSales University
Maria Montero 1,X 0 0 0,Trustee 0,maria,231653718,210739,DeSales University
V Rev Joseph G Morrissey OSFS 1,X 0 0 0,Trustee 0,joseph,231653718,210739,DeSales University
Joan M Pacala 1,X 0 0 0,Trustee 0,joan,231653718,210739,DeSales University
Michael W Pessma 1,X 0 0 0,Trustee 0,michael,231653718,210739,DeSales University
Richard A Spugnardi 1,X 0 0 0,Trustee 0,richard,231653718,210739,DeSales University
John D Stanley Esq 1,X 0 0 0,Trustee 0,john,231653718,210739,DeSales University
William J Straccia III 1,X 0 0 0,Trustee 0,william,231653718,210739,DeSales University
Ronald W Swmfard 1,X 0 0 0,Trustee 0,ronald,231653718,210739,DeSales University
Denise M von Funk 1,X 0 0 0,Trustee 0,denise,231653718,210739,DeSales University
Rev Alan Zobler OSFS 1,X 0 0 0,Trustee 0,alan,231653718,210739,DeSales University
Dr Karen Walton 50,"X 187,754 0 33,155",VP Academic Affairs 0,karen,231653718,210739,DeSales University
Robert Snyder 58,"X 179,222 0 57,838",VP Finance & Administration & Campus EnVIronment 2,robert,231653718,210739,DeSales University
Thomas Campbell 40,"X 167,947 0 17,213",VP Instl Advancement 0,thomas,231653718,210739,DeSales University
Michael Sweetana 49,"X 142,461 0 21,955",Director of Finance & Treasurer 1,michael,231653718,210739,DeSales University
Peter Rautzhan 45,"X 116,974 0 30,690",Secretary 0,peter,231653718,210739,DeSales University
Gerard Joyce 40,"X 153,929 0 29,166",VP for Student Life 0,gerard,231653718,210739,DeSales University
Brian Kane 40,"X 142,810 0 44,222",Chair Liberal Arts & Social Sciences 0,brian,231653718,210739,DeSales University
Chair Liberal Arts & Social Sciences 0,Dr Robert Blumenstein 40,"X 136,519 0 20,104",liberal,231653718,210739,DeSales University
Dr Robert Blumenstein 40,"X 136,519 0 20,104",Dean Undergrad Stud 0,robert,231653718,210739,DeSales University
Christopher Cocozza 40,"X 134,877 0 31,814",DIVISIon of Busmess 0,christopher,231653718,210739,DeSales University
John Bell 40,"X 130,305 0 42,840",Chair Performing Arts 0,john,231653718,210739,DeSales University
Dr Mary Elizabeth Doyle—Tadduni 50,"x 126,400 0 7,273",Chair Nursmg & Health 0,mary,231653718,210739,DeSales University
