line1,line2,line3,key,fein,unitid,institutionname
Edward P Nordberg 1 0,X X,Chairman,edward,520591691,164216,Washington College
H Lawrence Culp Jr 1 0,X X,Vice Chairman,lawrence,520591691,164216,Washington College
Nina Rodale Houghton 1 0,X X,Secretary,nina,520591691,164216,Washington College
Geoffrey M Rogers Sr 1 0,X X,Treasurer,geoffrey,520591691,164216,Washington College
Patrick William Allender 1 0,X,Member,patrick,520591691,164216,Washington College
Norris W Commodore Jr 1 0,X,Member,norris,520591691,164216,Washington College
Richard L Creighton 1 0,X,Member,richard,520591691,164216,Washington College
Thomas C Crouse Jr 1 0,X,Member,thomas,520591691,164216,Washington College
Peter D Davenport 1 0,X,Member,peter,520591691,164216,Washington College
Regis de Ramel 1 0,X,Member,regis,520591691,164216,Washington College
Daniel P Forrester 1 0,X,Member,daniel,520591691,164216,Washington College
John G Eckenrode 1 0,X,Member,john,520591691,164216,Washington College
Thomas H Gale 1 0,X,Member,thomas,520591691,164216,Washington College
Stephen T Golding 1 0,X,Member,stephen,520591691,164216,Washington College
Richard B Grieves 1 0,X,Member,richard,520591691,164216,Washington College
Michael Holtzman 1 0,X,Member,michael,520591691,164216,Washington College
Margaret Goldstein Janney 1 0,X,Member,margaret,520591691,164216,Washington College
Kirk B Johnson 1 0,X,Member,kirk,520591691,164216,Washington College
Beth Kahn Leaman 1 0,X,Member,beth,520591691,164216,Washington College
Thomas H Maddux 1 0,X,Member,thomas,520591691,164216,Washington College
DeSSIe M Moxley 1 0,X,Member,dessie,520591691,164216,Washington College
Mitchell B ReIss 55 0,"X X 331,811 36,370",PreSIdent,mitchell,520591691,164216,Washington College
Ann Homer 1 0,X,Member,ann,520591691,164216,Washington College
Dr Henry F Sears 1 0,X,Member,henry,520591691,164216,Washington College
Marcia Ann InvernIZZI 1 0,X,Member,marcia,520591691,164216,Washington College
Ralph Snyderman 1 0,X,Member,ralph,520591691,164216,Washington College
Daryl L Swanstrom 1 0,X,Member,daryl,520591691,164216,Washington College
John H Timken 1 0,X,Member,john,520591691,164216,Washington College
Donald C Tomasso 1 0,X,Member,donald,520591691,164216,Washington College
Deborah Moxley Turner 1 0,X,Member,deborah,520591691,164216,Washington College
Peter Van Dyke 1 0,X,Member,peter,520591691,164216,Washington College
Matthew T Weir 1 0,X,Member,matthew,520591691,164216,Washington College
John R Whitmore 1 0,X,Member,john,520591691,164216,Washington College
Albert JA Young 1 0,X,Member,albert,520591691,164216,Washington College
Lynn L Bergeson 1 0,X,Member,lynn,520591691,164216,Washington College
Jayne Conroy 1 0,X,Member,jayne,520591691,164216,Washington College
Bert Rein 1 0,X,Member,bert,520591691,164216,Washington College
Joseph L Holt 55 0,"x 128,105 17,782",Chief of Staff,joseph,520591691,164216,Washington College
James V Manaro 55 0,"x 241,201 28,990",Sr VP Fin & Admin —End 1/31/14,james,520591691,164216,Washington College
Emily Chamlee—Wright 55 0,"x 179,870 26,639",Provost,emily,520591691,164216,Washington College
Billie Dodge 55 0,"x 110,916 13,462",CIO — End 9/27/2013,billie,520591691,164216,Washington College
Mela Dutka 55 0,"x 135,241 18,127",VP/Dean Stud Aff — end 1/31/14,mela,520591691,164216,Washington College
Gretchen Dwyer 55 0,"x 116,014 14,302",VP Advancement — end 7/5/13,gretchen,520591691,164216,Washington College
Penelope L Farley 55 0,"x 116,530 21,749",Controller,penelope,520591691,164216,Washington College
Richard L GIllIn 55 0,"x 133,213 11,182",Professor of English,richard,520591691,164216,Washington College
Terrance Scout 55 0,"x 117,039 19,498",Assoc Prof Bus Mgmt,terrance,520591691,164216,Washington College
John L Seidel 55 0,"x 129,690 20,789",Director of EnVIro Studies,john,520591691,164216,Washington College
George J Spilich 55 0,"X 115,056 0 19,587",Professor of Psychology,george,520591691,164216,Washington College
