line1,line2,line3,key,fein,unitid,institutionname
ANDREW FINSTUEN 1 00,X 0 0 0,MEMBER,andrew,910565571,236230,Pacific Lutheran University
ANDREW YEE 1 00,X 0 0 0,MEMBER,andrew,910565571,236230,Pacific Lutheran University
BRADLEY TILDEN 1 00,X X 0 0 0,SECRETARY,bradley,910565571,236230,Pacific Lutheran University
BRENDA MORRIS 1 00,X X 0 0 0,VICE CHAIR,brenda,910565571,236230,Pacific Lutheran University
BRUCE BJERKE 1 00,X 0 0 0,CHAIR,bruce,910565571,236230,Pacific Lutheran University
CHARLEEN TACHIBANA 1 00,X 0 0 0,MEMBER,charleen,910565571,236230,Pacific Lutheran University
DALE BENSON 1 00,X 0 0 0,MEMBER,dale,910565571,236230,Pacific Lutheran University
DANIEL ALSAKER 1 00,X 0 0 0,MEMBER,daniel,910565571,236230,Pacific Lutheran University
DARREN HAMBY 1 00,X 0 0 0,MEMBER,darren,910565571,236230,Pacific Lutheran University
DAVID BRAUER—RIEKE 1 00,X 0 0 0,MEMBER,david,910565571,236230,Pacific Lutheran University
DAVID PETERS 1 00,X 0 0 0,MEMBER,david,910565571,236230,Pacific Lutheran University
DONALD WILSON 1 00,X 0 0 0,MEMBER,donald,910565571,236230,Pacific Lutheran University
DONNA SCHLITI' 1 00,X 0 0 0,MEMBER,donna,910565571,236230,Pacific Lutheran University
EDWARD GROGAN 1 00,X 0 0 0,MEMBER,edward,910565571,236230,Pacific Lutheran University
ESTELLE KELLEY 1 00,X 0 0 0,MEMBER,estelle,910565571,236230,Pacific Lutheran University
GAYLE BERG 1 00,X 0 0 0,MEMBER,gayle,910565571,236230,Pacific Lutheran University
JAN RUUD 1 00,X 0 0 0,MEMBER,jan,910565571,236230,Pacific Lutheran University
JEFF RIPPEY 1 00,X 0 0 0,MEMBER,jeff,910565571,236230,Pacific Lutheran University
JERRY SKAGA 1 00,X 0 0 0,MEMBER,jerry,910565571,236230,Pacific Lutheran University
JON KVINSLAND 1 00,X 0 0 0,MEMBER,jon,910565571,236230,Pacific Lutheran University
LINDA BARBO 1 00,X 0 0 0,MEMBER,linda,910565571,236230,Pacific Lutheran University
LISA KITTILSBY 1 00,X 0 0 0,MEMBER,lisa,910565571,236230,Pacific Lutheran University
LISA KORSMO 1 00,X 0 0 0,MEMBER,lisa,910565571,236230,Pacific Lutheran University
MACK HOGANS 1 00,X 0 0 0,MEMBER,mack,910565571,236230,Pacific Lutheran University
MARK KNUDSON 1 00,X 0 0 0,MEMBER,mark,910565571,236230,Pacific Lutheran University
MARTIN WELLS 1 00,X 0 0 0,MEMBER,martin,910565571,236230,Pacific Lutheran University
MICHELLE LONG 1 00,X 0 0 0,MEMBER,michelle,910565571,236230,Pacific Lutheran University
NANCY POWELL 1 00,X 0 0 0,MEMBER,nancy,910565571,236230,Pacific Lutheran University
NEAL ARNTSON 1 00,X 0 0 0,MEMBER,neal,910565571,236230,Pacific Lutheran University
PAM RUSSELL 1 00,X 0 0 0,MEMBER,pam,910565571,236230,Pacific Lutheran University
RICHARD JAECH 1 00,X 0 0 0,MEMBER,richard,910565571,236230,Pacific Lutheran University
ROE HATLEN 1 00,X 0 0 0,MEMBER,roe,910565571,236230,Pacific Lutheran University
THOMAS KRISE 40 00,"X X 289,537 0 135,359",PRESIDENT,thomas,910565571,236230,Pacific Lutheran University
TOM ERIC VRAALSEN 1 00,X 0 0 0,MEMBER,tom,910565571,236230,Pacific Lutheran University
TONY HICKS 1 00,X 0 0 0,MEMBER,tony,910565571,236230,Pacific Lutheran University
KARL STUMO 40 00,"X 162,827 0 38,080",VICE PRESIDENT,karl,910565571,236230,Pacific Lutheran University
LAURA MAJOVSKI 40 00,"X 174,838 0 38,686",VICE PRESIDENT,laura,910565571,236230,Pacific Lutheran University
SHERI TONN 40 00,"X 209,936 0 45,200",VICE PRESIDENT,sheri,910565571,236230,Pacific Lutheran University
STEPHEN OLSON 40 00,"X 159,869 0 24,383",VICE PRESIDENT,stephen,910565571,236230,Pacific Lutheran University
STEVEN STARKOVICH 40 00,"X 181,604 0 40,142",PROVOST,steven,910565571,236230,Pacific Lutheran University
FRANCIS MOORE 40 00,"X 129,478 0 0",ASSOCIATE PROVOST,francis,910565571,236230,Pacific Lutheran University
FRANK KLINE 40 00,"X 128,822 0 0",DEAN,frank,910565571,236230,Pacific Lutheran University
JAMES BROCK 40 00,"X 143,789 0 21,696",DEAN,james,910565571,236230,Pacific Lutheran University
KEVIN BOEH 40 00,"X 131,730 0 0",ASSISTANT PROFESSOR,kevin,910565571,236230,Pacific Lutheran University
UFUK INCE 40 00,"X 132,747 0 20,440",ASSISTANT PROFESSOR,ince,910565571,236230,Pacific Lutheran University
