line1,line2,line3,key,fein,unitid,institutionname
DR GEORGE GOODWIN 40 00,"X X 361,084 0 56,332",PRESIDENT,george,410698301,174899,The College of Saint Scholastica
MARY IVES 1 00,X X 0 0 0,CHAIR,mary,410698301,174899,The College of Saint Scholastica
CHRISTOPHER DOLAN 1 00,X X 0 0 0,VICE—CHAIR,christopher,410698301,174899,The College of Saint Scholastica
ABBOTT APTER 1 00,X 0 0 0,TRUSTEE,abbott,410698301,174899,The College of Saint Scholastica
PATRICIA BOWER—JERNIGAN 1 00,X 0 0 0,TRUSTEE,patricia,410698301,174899,The College of Saint Scholastica
ED CRAWFORD 1 00,X 0 0 0,TRUSTEE,ed,410698301,174899,The College of Saint Scholastica
MARY SUSAN DEWITI' OSB 1 00,X 0 0 0,TRUSTEE,mary,410698301,174899,The College of Saint Scholastica
JESSICA DURBIN 1 00,X 0 0 0,TRUSTEE,jessica,410698301,174899,The College of Saint Scholastica
LOIS ECKES PRIORESS OSB 1 00,X 0 0 0,TRUSTEE,lois,410698301,174899,The College of Saint Scholastica
KATHLEEN HOFER OSB 1 00,X 0 0 0,TRUSTEE,kathleen,410698301,174899,The College of Saint Scholastica
MATTHEW JOHNSON 1 00,X 0 0 0,TRUSTEE,matthew,410698301,174899,The College of Saint Scholastica
BETH HAENKE JUST 1 00,X 0 0 0,TRUSTEE,beth,410698301,174899,The College of Saint Scholastica
DAVID KUEFLER 1 00,X 0 0 0,TRUSTEE,david,410698301,174899,The College of Saint Scholastica
JOHN LABOSKY 1 00,X 0 0 0,TRUSTEE,john,410698301,174899,The College of Saint Scholastica
JEAN ANN MAHER OSB 1 00,X 0 0 0,TRUSTEE,jean,410698301,174899,The College of Saint Scholastica
MELANIE M066 1 00,X 0 0 0,TRUSTEE,melanie,410698301,174899,The College of Saint Scholastica
MICHAEL O'KEEFE 1 00,X 0 0 0,TRUSTEE,michael,410698301,174899,The College of Saint Scholastica
KELLY PALMER 1 00,X 0 0 0,TRUSTEE,kelly,410698301,174899,The College of Saint Scholastica
PAUL PUERZER 1 00,X 0 0 0,TRUSTEE,paul,410698301,174899,The College of Saint Scholastica
ROBERT SCHROEDER 1 00,X 0 0 0,TRUSTEE,robert,410698301,174899,The College of Saint Scholastica
JACQULIN SEBASTIAN 1 00,X 0 0 0,TRUSTEE,sebastian,410698301,174899,The College of Saint Scholastica
DAN SEELER 1 00,X 0 0 0,TRUSTEE,dan,410698301,174899,The College of Saint Scholastica
MARY CATHERINE SHAMBOUR OSB 1 00,X 0 0 0,TRUSTEE,mary,410698301,174899,The College of Saint Scholastica
M SARAH SMEDMAN OSB 1 00,X 0 0 0,TRUSTEE,sarah,410698301,174899,The College of Saint Scholastica
DAVID SPARBY 1 00,X 0 0 0,TRUSTEE,david,410698301,174899,The College of Saint Scholastica
MARCY STEINKE 1 00,X 0 0 0,TRUSTEE,marcy,410698301,174899,The College of Saint Scholastica
JACOB TJADEN 1 00,X 0 0 0,TRUSTEE,jacob,410698301,174899,The College of Saint Scholastica
LOUISE TOWN 1 00,X 0 0 0,TRUSTEE,louise,410698301,174899,The College of Saint Scholastica
ELIZABETH DOMHOLDT 40 00,"X 181,894 0 34,199",VP FOR ACADEMIC AFFAIRS & SECRETARY,elizabeth,410698301,174899,The College of Saint Scholastica
PATRICK FLATTERY 40 00,"X 171,487 0 61,044",VP FOR FINANCE & TREASURER,patrick,410698301,174899,The College of Saint Scholastica
GERALD CIZADLO 40 00,"X 235,151 0 23,445","PROFESSOR, BIOLOGY",gerald,410698301,174899,The College of Saint Scholastica
STEVE LYONS 40 00,"X 131,001 0 66,527",VP FOR STUDENT AFFAIRS,steve,410698301,174899,The College of Saint Scholastica
MARGUERITE ZELENZ 40 00,"X 192,338 0 40,603",VP FOR COLLEGE ADVANCEMENT,marguerite,410698301,174899,The College of Saint Scholastica
WILLIAM GRAHAM 40 00,"X 407,164 0 16,217",DIRECTOR CATHOLIC STUDIES,william,410698301,174899,The College of Saint Scholastica
DIRECTOR CATHOLIC STUDIES,ELIZABETH KNEEPKENS 40 00,"x 208,024 0 6,811",catholic,410698301,174899,The College of Saint Scholastica
ELIZABETH KNEEPKENS 40 00,"x 208,024 0 6,811",ASSISTANT DEAN STUDENTS FOR CAMPUS LIFE,elizabeth,410698301,174899,The College of Saint Scholastica
