line1,line2,line3,key,fein,unitid,institutionname
ANN MCCULLOUGH OP 1 00,X 0,TRUSTEE,ann,390806202,238661,Edgewood College
BARBARA DANNHAUSEN OP 1 00,X 0,AGENT (LIASION),barbara,390806202,238661,Edgewood College
AGENT (LIASION),DANIEL CAREY 50 00,"X X 450,482 18,326",agent,390806202,238661,Edgewood College
DANIEL CAREY 50 00,"X X 450,482 18,326",PRESIDENT,daniel,390806202,238661,Edgewood College
DAWN CRIM 1 00,X 0,TRUSTEE,dawn,390806202,238661,Edgewood College
JAY BURNETTE 1 00,X 0,TRUSTEE,jay,390806202,238661,Edgewood College
IAN DAVIS 40 00,"x 59,848 21,655",TRUSTEE/FACULTY,ian,390806202,238661,Edgewood College
DIANE KAY BALLWEG 1 00,X 0,TRUSTEE,diane,390806202,238661,Edgewood College
ENRIQUE GANDARA 1 00,X 0,TRUSTEE,enrique,390806202,238661,Edgewood College
GARY SCHAEFER 1 00,X 0,TRUSTEE,gary,390806202,238661,Edgewood College
JAN EDDY 1 00,X 0,TRUSTEE,jan,390806202,238661,Edgewood College
JIM BARR 1 00,X 0,CHAIR,jim,390806202,238661,Edgewood College
JIM IMHOFF 1 00,X 0,TRUSTEE,jim,390806202,238661,Edgewood College
KEVIN HAYDEN 1 00,X 0,TRUSTEE,kevin,390806202,238661,Edgewood College
KIM SCHAEFER 1 00,X 0,TRUSTEE,kim,390806202,238661,Edgewood College
KIM SPONEM 1 00,X 0,TRUSTEE,kim,390806202,238661,Edgewood College
NICOLE KIME 40 00,"x 58,135 15,359",TRUSTEE/FACULTY,nicole,390806202,238661,Edgewood College
LAURI BINIUS—DROSTER 1 00,X 0,TRUSTEE,lauri,390806202,238661,Edgewood College
LONDA DEWEY 1 00,X 0,TRUSTEE,londa,390806202,238661,Edgewood College
LUCY KEANE 1 00,X 0,TRUSTEE,lucy,390806202,238661,Edgewood College
MARK LOWRY 1 00,X 0,TRUSTEE,mark,390806202,238661,Edgewood College
MARY ELLEN GEVELINGER OP 40 00,X 0,TRUSTEE,mary,390806202,238661,Edgewood College
MARY LAWSON 1 00,X 0,TRUSTEE,mary,390806202,238661,Edgewood College
NEIL FAUERBACK 1 00,X 0,TRUSTEE,neil,390806202,238661,Edgewood College
PHIL BLAKE 1 00,X 0,TRUSTEE,phil,390806202,238661,Edgewood College
ROBERT BIRKHAUSER 1 00,X 0,TRUSTEE,robert,390806202,238661,Edgewood College
ROBERTA GASSMAN 1 00,X 0 0 0,TRUSTEE,roberta,390806202,238661,Edgewood College
TERESA WELCH 1 00,X 0 0 0,TRUSTEE,teresa,390806202,238661,Edgewood College
MICHAEL GUNS 50 00,"X 152,227 0 26,448",VP BUSINESS & FINANCE,michael,390806202,238661,Edgewood College
MARCIA WHITI'INGTON 50 00,"X 121,478 0 13,858",VP ADVANCEMENT,marcia,390806202,238661,Edgewood College
DERON KLING 50 00,"X 122,143 0 45,173",DIRECTOR 1T,kling,390806202,238661,Edgewood College
MARTIN PREIZLER 40 00,"x 112,941 0 9,734",DEAN SCHOOL OF BUSINESS,martin,390806202,238661,Edgewood College
SCOTT FLANAGAN 50 00,"X 150,183 0 24,153",VP PLANNING & ENROLLMENT,scott,390806202,238661,Edgewood College
DEAN PRIBBENOW 50 00,"X 109,700 0 11,971",VP ACADEMIC AFFAIRS,pribbenow,390806202,238661,Edgewood College
