line1,line2,line3,key,fein,unitid,institutionname
F Duane Ackennan 2 00,X 0 0 0,Trustee 0 00,duane,590624440,136950,Rollins College
Rodney C Adkins 2 00,X 0 0 0,Trustee 0 00,rodney,590624440,136950,Rollins College
Theodore B Alfond 2 00,X X 0 0 0,Vice Chairman 0 00,theodore,590624440,136950,Rollins College
Francis H Barker 2 00,X 0 0 0,Trustee 0 00,francis,590624440,136950,Rollins College
Bruce A Beal 2 00,X 0 0 0,Trustee 0 00,bruce,590624440,136950,Rollins College
Clay M Biddinger 2 00,X 0 0 0,Trustee 0 00,clay,590624440,136950,Rollins College
William H Bieberbach 2 00,X 0 0 0,Trustee 0 00,william,590624440,136950,Rollins College
James E Chanin 2 00,X 0 0 0,Trustee 0 00,james,590624440,136950,Rollins College
Gregory S Derderian 2 00,X 0 0 0,Trustee 0 00,gregory,590624440,136950,Rollins College
Orlando L Evora 2 00,X 0 0 0,Trustee 0 00,orlando,590624440,136950,Rollins College
Jon W Fuller 2 00,X 0 0 0,Trustee 0 00,jon,590624440,136950,Rollins College
Ronald G Gelbman 2 00,X 0 0 0,Trustee 0 00,ronald,590624440,136950,Rollins College
Alan H Ginsburg 2 00,X 0 0 0,Trustee 0 00,alan,590624440,136950,Rollins College
Rick GOIngs 2 00,X 0 0 0,Trustee 0 00,rick,590624440,136950,Rollins College
Samuel W Hocking Jr 2 00,X 0 0 0,Trustee 0 00,samuel,590624440,136950,Rollins College
Susan Whealler Johnston 2 00,X 0 0 0,Trustee 0 00,susan,590624440,136950,Rollins College
Allan E Keen 2 00,X 0 0 0,Trustee 0 00,allan,590624440,136950,Rollins College
Thomas G Kuntz 2 00,X 0 0 0,Trustee 0 00,thomas,590624440,136950,Rollins College
Gerald F Ladner 2 00,X 0 0 0,Trustee 0 00,gerald,590624440,136950,Rollins College
Anthony J LeVecchIo 2 00,X 0 0 0,Trustee 0 00,anthony,590624440,136950,Rollins College
DaVId H Lord 2 00,X X 0 0 0,Chairman 0 00,david,590624440,136950,Rollins College
Patricia Loret de Mola 2 00,X 0 0 0,Trustee 0 00,patricia,590624440,136950,Rollins College
John C Myers III 2 00,X 0 0 0,Trustee 0 00,john,590624440,136950,Rollins College
Michael P O'Donnell 2 00,X 0 0 0,Trustee 0 00,michael,590624440,136950,Rollins College
Robert B Ourisman 2 00,X 0 0 0,Trustee 0 00,robert,590624440,136950,Rollins College
Dianne Rice 2 00,X 0 0 0,Trustee 0 00,dianne,590624440,136950,Rollins College
Eric Spiegel 2 00,X 0 0 0,Trustee 0 00,eric,590624440,136950,Rollins College
Sam Stark 2 00,X 0 0 0,Trustee 0 00,sam,590624440,136950,Rollins College
R Michael Strickland 2 00,X 0 0 0,Secretary 0 00,michael,590624440,136950,Rollins College
Philip E Tiedtke 2 00,X 0 0 0,Trustee 0 00,philip,590624440,136950,Rollins College
Stacy Sharp Van Praagh 2 00,X 0 0 0,Trustee 0 00,stacy,590624440,136950,Rollins College
Erin J Wallace 2 00,X 0 0 0,Trustee 0 00,erin,590624440,136950,Rollins College
Harold A Ward 111 2 00,X X 0 0 0,Secretary 0 00,harold,590624440,136950,Rollins College
Victor A Zollo Jr 2 00,X 0 0 0,Trustee 0 00,victor,590624440,136950,Rollins College
LeWIs M Duncan 80 00,"X X 350,231 0 228,495",PreSIdent 0 00,lewis,590624440,136950,Rollins College
Carol M Bresnahan 50 00,"X 245,163 0 33,100",Vice PreSIdent 0 00,carol,590624440,136950,Rollins College
Jeffrey G Eisenbarth 50 00,"X 322,204 0 34,965",Vice PreSIdent 0 00,jeffrey,590624440,136950,Rollins College
Ronald J Korvas 50 00,"X 298,700 0 40,595",Vice PreSIdent 0 00,ronald,590624440,136950,Rollins College
Lorraine M Kyle 60 00,"X 125,887 0 27,609",Asst Secretary 0 00,lorraine,590624440,136950,Rollins College
William H Short 50 00,"X 132,543 0 29,415",Asst Treasurer 0 00,william,590624440,136950,Rollins College
Donna M Tucker 40 00,"x 56,144 0 22,622",Asst Secretary 0 00,donna,590624440,136950,Rollins College
Craig McAllaster 50 00,"X 235,981 0 41,221",Dean of Crummer Graduate School 0 00,craig,590624440,136950,Rollins College
DaVId Erdmann 50 00,"X 202,552 0 29,276",Dean of Enrollment 0 00,david,590624440,136950,Rollins College
Steven S Neilson 50 00,"X 284,602 0 20,709",Professor 0 00,steven,590624440,136950,Rollins College
Greg W Marshall 50 00,"X 195,612 0 35,050",Professor 0 00,greg,590624440,136950,Rollins College
Ralph E Drtina 50 00,"X 191,997 0 11,941",Professor 0 00,ralph,590624440,136950,Rollins College
Ronald F Piccolo 50 00,"X 190,639 0 39,726",Professor 0 00,ronald,590624440,136950,Rollins College
