line1,line2,line3,key,fein,unitid,institutionname
ALAN W WENDORF 1 00,X X 0 0,TRUSTEE 0 00,alan,362170136,145725,Illinois Institute of Technology
DAVID J VITALE 1 00,X X 0 0,TRUSTEE 0 00,david,362170136,145725,Illinois Institute of Technology
EDWARD L KAPLAN 1 00,X X 0 0,TRUSTEE 0 00,edward,362170136,145725,Illinois Institute of Technology
JOHN ANDERSON 38 75,"X X 834,571 34,867",PRESIDENT 0 00,john,362170136,145725,Illinois Institute of Technology
VICTOR A MORGENSTERN 1 00,X X 0 0,TRUSTEE 0 00,victor,362170136,145725,Illinois Institute of Technology
A STEVEN CROWN 1 00,X 0 0,TRUSTEE 0 00,steven,362170136,145725,Illinois Institute of Technology
ADRIAN R NEMCEK 1 00,X 0 0,TRUSTEE 0 00,adrian,362170136,145725,Illinois Institute of Technology
ALVIN L GORMAN 1 00,X 0 0,TRUSTEE 0 00,alvin,362170136,145725,Illinois Institute of Technology
ANDREA L BERRY 1 00,X 0 0,TRUSTEE 0 00,andrea,362170136,145725,Illinois Institute of Technology
ANDREW V AGOSTINI 1 00,X 0 0,TRUSTEE 0 00,andrew,362170136,145725,Illinois Institute of Technology
ANITA M NAGLER 1 00,X 0 0,TRUSTEE 0 00,anita,362170136,145725,Illinois Institute of Technology
BERNARD F SERGESKETTER 1 00,X 0 0,TRUSTEE 0 00,bernard,362170136,145725,Illinois Institute of Technology
BRUCE C LIIMATAINEN 1 00,X 0 0,TRUSTEE 0 00,bruce,362170136,145725,Illinois Institute of Technology
BRYAN R DUNN 1 00,X 0 0,TRUSTEE 0 00,bryan,362170136,145725,Illinois Institute of Technology
CARL S SPETZLER PHD 1 00,X 0 0,TRUSTEE 0 00,carl,362170136,145725,Illinois Institute of Technology
CAROLE BROWE SEGAL 1 00,X 0 0,TRUSTEE 0 00,carole,362170136,145725,Illinois Institute of Technology
DAVID L CROWELL 1 00,X 0 0,TRUSTEE 0 00,david,362170136,145725,Illinois Institute of Technology
DIRK LOHAN FAIA 1 00,X 0 0,TRUSTEE 0 00,dirk,362170136,145725,Illinois Institute of Technology
DONALD E 6055 1 00,X 0 0,"TRUSTEE, LEFT BOARD DURING FY14 0 00",donald,362170136,145725,Illinois Institute of Technology
"TRUSTEE, LEFT BOARD DURING FY14 0 00",EDWARD L MONSER 1 00,X 0 0,left,362170136,145725,Illinois Institute of Technology
EDWARD L MONSER 1 00,X 0 0,TRUSTEE 0 00,edward,362170136,145725,Illinois Institute of Technology
ELLEN JORDAN REIDY 1 00,X 0 0,TRUSTEE 0 00,ellen,362170136,145725,Illinois Institute of Technology
ELZIE L HIGGINBOTTOM 1 00,X 0 0,TRUSTEE 0 00,elzie,362170136,145725,Illinois Institute of Technology
ERIC C LARSON 1 00,X 0 0,TRUSTEE 0 00,eric,362170136,145725,Illinois Institute of Technology
FRANK H BROD 1 00,X 0 0 0,"TRUSTEE, LEFT BOARD DURING FY14 0 00",frank,362170136,145725,Illinois Institute of Technology
"TRUSTEE, LEFT BOARD DURING FY14 0 00",GIUSEPPE CALABRESE 1 00,X 0 0 0,left,362170136,145725,Illinois Institute of Technology
GIUSEPPE CALABRESE 1 00,X 0 0 0,"TRUSTEE, LEFT BOARD DURING FY14 0 00",giuseppe,362170136,145725,Illinois Institute of Technology
"TRUSTEE, LEFT BOARD DURING FY14 0 00",HAROLD SINGLETON III 1 00,X 0 0 0,left,362170136,145725,Illinois Institute of Technology
HAROLD SINGLETON III 1 00,X 0 0 0,TRUSTEE 0 00,harold,362170136,145725,Illinois Institute of Technology
JAMES E COWIE 1 00,X 0 0 0,TRUSTEE 0 00,james,362170136,145725,Illinois Institute of Technology
JAMES HILLJR 1 00,X 0 0 0,TRUSTEE 0 00,james,362170136,145725,Illinois Institute of Technology
JAMES R GAGNARD 1 00,X 0 0 0,TRUSTEE 0 00,james,362170136,145725,Illinois Institute of Technology
JAMES W KILEY 1 00,X 0 0 0,TRUSTEE 0 00,james,362170136,145725,Illinois Institute of Technology
JEFFERY A KARP 1 00,X 0 0 0,TRUSTEE 0 00,jeffery,362170136,145725,Illinois Institute of Technology
JOEL D KRAUSS 1 00,X 0 0 0,TRUSTEE 0 00,joel,362170136,145725,Illinois Institute of Technology
