line1,line2,line3,key,fein,unitid,institutionname
(1) Joyce C Anderson 1,X 0 0 0,Board of Trustee 0,joyce,344430762,202514,Defiance College
(2) Chad Bieber,X 0 0 0,Board of Trustee 0,chad,344430762,202514,Defiance College
(3) Keith M Bell Sr 2,X 0 0 0,Board of Trustee 0,keith,344430762,202514,Defiance College
(4) Randall Buchman 11,X 0 0 0,Board of Trustee 0,randall,344430762,202514,Defiance College
(5) Edward R Buhl 2,X 0 0 0,Board of Trustee 0,edward,344430762,202514,Defiance College
(6) DaVId FitZSImmons,X 0 0 0,Board of Trustee 0,david,344430762,202514,Defiance College
(7) James D Hamilton,X 0 0 0,Board of Trustee 0,james,344430762,202514,Defiance College
(8) Eric Hench,X 0 0 0,Board of Trustee 0,eric,344430762,202514,Defiance College
(9) Thomas K Hubbard,X 0 0 0,Board of Trustee 0,thomas,344430762,202514,Defiance College
(10) Karl Ideman,X 0 0 0,Board of Trustees 0,karl,344430762,202514,Defiance College
(11) Rita Kissner 2,X 0 0 0,Board of Trustee 0,rita,344430762,202514,Defiance College
(12) W Timothy Leuzarder 2,X 0 0 0,Board of Trustee 0,timothy,344430762,202514,Defiance College
(13) Philip E Mallott 2,X 0 0 0,Board of Trustee 0,philip,344430762,202514,Defiance College
(14) Michael D Miller,X 0 0 0,Board of Trustee 0,michael,344430762,202514,Defiance College
(15) Michael Paul,X 0 0 0,Board of Trustee 0,michael,344430762,202514,Defiance College
(16) Chad Peter,X 0 0 0,Board of Trustee 0,chad,344430762,202514,Defiance College
(17) Gary Priestap,X 0 0 0,Board of Trustee 0,gary,344430762,202514,Defiance College
(18) Gerald Prokupek 1,X 0 0 0,Board of Trustee 0,gerald,344430762,202514,Defiance College
(19) Dr Terrence Rettig,X 0 0 0,Board of Trustee 0,terrence,344430762,202514,Defiance College
(20) Lynne De Sherbinin,X 0 0 0,Board of Trustee,lynne,344430762,202514,Defiance College
(21) Mark Shy,X 0 0 0,Board of Trustee 0,mark,344430762,202514,Defiance College
(22) George M Smart 6 00,X 0 0 0,Board of Trustee,george,344430762,202514,Defiance College
(23) Steve VanDemark,X 0 0 0,Board of Trustees 0,steve,344430762,202514,Defiance College
(24) Mary Ann Victor,X 0 0 0,Board of Trustee 0,mary,344430762,202514,Defiance College
(25) Mark C Gordon 60,"X 216,980 0 56,083",PreSIdent 0,mark,344430762,202514,Defiance College
(26) L0is McCullough 50,"X 108,021 0 22,377",Vice PreSIdent 0,mccullough,344430762,202514,Defiance College
(27) Wendy Pestrue 50 00,"X 113,669 0 11,590",Vice PreSIdent 0,wendy,344430762,202514,Defiance College
(28) Barbara Schirmer 50,"X 124,059 0 21,079",Vice PreSIdent 0,barbara,344430762,202514,Defiance College
(29) Mike Suzo 50,"X 100,145 0 20,975",Vice PreSIdent 0,mike,344430762,202514,Defiance College
(30) Ken Wetstein 50,"x 75,726 0 23,714",Vice PreSIdent 0,ken,344430762,202514,Defiance College
