line1,line2,line3,key,fein,unitid,institutionname
(1) BARBARA BINFORD 1 00,X X 0 0 0,TRUSTEE/EXEC COM SECRETARY,barbara,480554341,155070,Barclay College
(2) JOHN BRAWNER 1 00,X 0 0 0,TRUSTEE,john,480554341,155070,Barclay College
(3) JON BRIDGES 1 00,X 0 0 0,TRUSTEE,jon,480554341,155070,Barclay College
(4) DEWAYNE BRYAN 1 00,X 0 0 0,TRUSTEE/EXEC COMMITTEE,dewayne,480554341,155070,Barclay College
(5) RON BRYAN 1 00,X 0 0 0,TRUSTEE,ron,480554341,155070,Barclay College
(6) REV RICHARD CARLSON 1 00,X 0 0 0,TRUSTEE,richard,480554341,155070,Barclay College
(7) SHELDON CARPENTER 1 00,X 0 0 0,TRUSTEE/EXEC COMMITTEE,sheldon,480554341,155070,Barclay College
(8) LINDA CLARKSON 1 00,X 0 0 0,TRUSTEE,linda,480554341,155070,Barclay College
(9) ELMER DAVIS 1 00,X 0 0 0,TRUSTEE,elmer,480554341,155070,Barclay College
(10) STEVE DAVIS 1 00,X 0 0 0,TRUSTEE,steve,480554341,155070,Barclay College
(11) DR JIM DAY 1 00,X 0 0 0,TRUSTEE,jim,480554341,155070,Barclay College
(12) BROCKIE FOLLETTE 1 00,X 0 0 0,TRUSTEE,brockie,480554341,155070,Barclay College
(13) DON HICKEY 1 00,X 0 0 0,TRUSTEE/EXEC COMMITTEE,don,480554341,155070,Barclay College
(14) TRENT JACKS 1 00,X X 0 0 0,TRUSTEE/VICE CHAIRMAN,trent,480554341,155070,Barclay College
(15) DALE JOHNSON 1 00,X 0 0 0,TRUSTEE,dale,480554341,155070,Barclay College
(16) RICHARD KELSEY 1 00,X 0 0 0,TRUSTEE,richard,480554341,155070,Barclay College
(17) JEFF KINNIBURGH 1 00,X 0 0 0,TRUSTEE,jeff,480554341,155070,Barclay College
(18) CHELLE LEININGER 1 00,X 0 0,TRUSTEE,leininger,480554341,155070,Barclay College
(19) MATTHEW D MACY 1 00,X 0 0,TRUSTEE,matthew,480554341,155070,Barclay College
(20) DUANE MORFORD 1 00,X 0 0,TRUSTEE,duane,480554341,155070,Barclay College
(21) DAVID ROBINSON 1 00,X 0 0,TRUSTEE,david,480554341,155070,Barclay College
(22) CAROLYN TAYLOR 1 00,X 0 0,TRUSTEE,carolyn,480554341,155070,Barclay College
(23) DEAN THOMPSON 1 00,X 0 0,TRUSTEE,thompson,480554341,155070,Barclay College
(24) MARJORIE THOMPSON 1 00,X X 0 0,TRUSTEE/CHAIRWOMAN,marjorie,480554341,155070,Barclay College
(25) BILL WELLS 1 00,X 0 0,TRUSTEE,bill,480554341,155070,Barclay College
(26) JOHN PLANK 1 00,X 0 0,HONORARY MEMBER,john,480554341,155070,Barclay College
(27) JOHN LEMMONS 1 00,X 0 0,HONORARY MEMBER,john,480554341,155070,Barclay College
(28) PAUL ROSS 1 00,X 0 0,HONORARY MEMBER,paul,480554341,155070,Barclay College
(29) ROYCE FRAZIER 40 00,"X 96,330 0",PRESIDENT,royce,480554341,155070,Barclay College
