line1,line2,line3,key,fein,unitid,institutionname
GUY LOGAN 1 0,X 0 0 0,TRUSTEE 0 0,guy,141338580,196866,Union College
DAVID MIXER 1 0,X 0 0 0,TRUSTEE 0 0,david,141338580,196866,Union College
MARY TEMPLETION 1 0,X 0 0 0,TRUSTEE 0 0,mary,141338580,196866,Union College
STEPHEN AINLAY 40 0,"X X 480,117 0 93,156",PRESIDENT 0 0,stephen,141338580,196866,Union College
FRANK L MESSA 2 0,X 0 0 0,LIFE TRUSTEE 0 0,frank,141338580,196866,Union College
NEIL M GOLUB 1 0,X 0 0 0,LIFE TRUSTEE 0 0,neil,141338580,196866,Union College
STEPHEN J CIESINSKI 1 0,X 0 0 0,LIFE TRUSTEE 0 0,stephen,141338580,196866,Union College
NORTON REAMER 1 0,X 0 0 0,LIFE TRUSTEE 0 0,norton,141338580,196866,Union College
ROBERT BERTAGNA 1 5,X 0 0 0,TERM TRUSTEE 0 0,robert,141338580,196866,Union College
DAVID BREAZZANNO 1 5,X 0 0 0,TERM TRUSTEE 0 0,david,141338580,196866,Union College
ESTELLE COOKE—SAM PSON 1 0,X 0 0 0,TERM TRUSTEE 0 0,estelle,141338580,196866,Union College
WILLIAM CURTIN 1 0,X 0 0 0,TERM TRUSTEE 0 0,william,141338580,196866,Union College
JUDITH DEIN 1 0,X 0 0 0,TERM TRUSTEE 0 0,judith,141338580,196866,Union College
DAVID HENLE 2 5,X 0 0 0,TERM TRUSTEE 0 0,david,141338580,196866,Union College
ROY JACKSON 1 0,X 0 0 0,TERM TRUSTEE 0 0,roy,141338580,196866,Union College
ADRIAN MACLEAN JAY 1 0,X 0 0 0,TERM TRUSTEE 0 0,adrian,141338580,196866,Union College
DOUGLASS KARP 1 5,X 0 0 0,TERM TRUSTEE 0 0,douglass,141338580,196866,Union College
JOHN KELLY III 1 8,X X 0 0 0,TERM TRUSTEE Vice chairman,john,141338580,196866,Union College
JAMES LIPPMAN 1 5,X 0 0 0,TERM TRUSTEE 0 0,james,141338580,196866,Union College
KATHY MAGLIATO 1 0,X 0 0 0,TERM TRUSTEE 0 0,kathy,141338580,196866,Union College
STANLEY O' BRIEN 1 5,X 0 0 0,TERM TRUSTEE 0 0,stanley,141338580,196866,Union College
LAWRENCE PEDOWITZ 2 3,X X 0 0 0,TERM TRUSTEE/General counsel 0 0,lawrence,141338580,196866,Union College
STEPHEN RITTERBUSH 1 0,X 0 0 0,TERM TRUSTEE 0 0,stephen,141338580,196866,Union College
ELLEN SMITH 1 0,X 0 0 0,TERM TRUSTEE 0 0,ellen,141338580,196866,Union College
JAMES TAYLOR 1 0,X 0 0 0,TERM TRUSTEE 0 0,james,141338580,196866,Union College
MARK WALSH 3 8,X X 0 0,chairman 0 0,mark,141338580,196866,Union College
WILLIAM WICKER 1 0,X 0 0,TERM TRUSTEE 0 0,william,141338580,196866,Union College
KELLY WILLIAMS 2 3,X X 0 0,TERM TRUST SEC 0 0,kelly,141338580,196866,Union College
ROBERT DANZIGER 1 0,X 0 0,ALUMNI TRUSTEE 0 0,robert,141338580,196866,Union College
PATRICK DICERBO 1 0,X 0 0,ALUMNI TRUSTEE 0 0,patrick,141338580,196866,Union College
RICHARD LEV 1 0,X 0 0,ALUMNI TRUSTEE 25,richard,141338580,196866,Union College
JASON OSHINS 1 0,X 0 0,ALUMNI TRUSTEE 0 0,jason,141338580,196866,Union College
JOHN SPINELLI 40 0,"X 111,965 0 49,035",FACULTY TRUSTEE 0 0,john,141338580,196866,Union College
HANS—FRIEDRICH MUELLER 40 0,"X 141,564 0 43,394",FACULTY TRUSTEE 0 0,mueller,141338580,196866,Union College
RYAN BOTI'IN 1 0,X 0 0 0,STUDENT TRUSTEE 0 0,ryan,141338580,196866,Union College
EVAN LEIBOVITZ 1 0,X 0 0 0,STUDENT TRUSTEE 0 0,evan,141338580,196866,Union College
DONALD FOLEY 1 0,X 0 0 0,CHAIRman preSIdent's council 0 0,donald,141338580,196866,Union College
CHAIRman preSIdent's council 0 0,Governor Andrew Cuomo 0 0,X 0,council,141338580,196866,Union College
Governor Andrew Cuomo 0 0,X 0,ex—offIcIo 0 0,andrew,141338580,196866,Union College
DIANE BLAKE 40 0,"X 222,229 0 30,662",VP finance & administration 0 0,diane,141338580,196866,Union College
THERESE MCCARTY 40 0,"X 260,600 0 64,162",VP Academic affairs/dean facul 0 0,therese,141338580,196866,Union College
EDWARD SUMMERS 40 0,"X 100,614 0 16,885",CHIEF OF STAFF/ASSIstant sec 0 0,edward,141338580,196866,Union College
PENELOPE ADEY 40 0,"x 84,490 0 45,050",REGISTRAR 0 0,penelope,141338580,196866,Union College
MATTHEW MALATESTA 40 0,"X 178,314 0 33,437","VP FOR ADMISSIONS, FA & ENROLL 0 0",matthew,141338580,196866,Union College
"VP FOR ADMISSIONS, FA & ENROLL 0 0",ELLEN BORKOWSKI 40 0,"X 158,264 0 31,653",fa,141338580,196866,Union College
ELLEN BORKOWSKI 40 0,"X 158,264 0 31,653",CHIEF INFORMATIONAL OFFICER 0 0,ellen,141338580,196866,Union College
ERIC BENNETT 40 0,"X 158,088 0 31,009",MEN'S HOCKEY COACH 0 0,eric,141338580,196866,Union College
MEN'S HOCKEY COACH 0 0,HAROLD FRIED 40 0,"X 155,770 0 27,437",hockey,141338580,196866,Union College
HAROLD FRIED 40 0,"X 155,770 0 27,437",professor of busmess ethics 0 0,harold,141338580,196866,Union College
ROBERT BAKER 40 0,"X 152,697 0 27,082",PROFessor of PHILOSOPHY 0 0,robert,141338580,196866,Union College
SCOTT RAVA 40 0,"X 144,422 0 21,526",SR Philanthropic adVIsor 0 0,scott,141338580,196866,Union College
DAVID MITCHELL HAYES 40 0,"X 188,774 0 30,708",VP Acad Affair/dean of faculty 0 0,david,141338580,196866,Union College
